#{"t_start": 1787237925.0067215, "env_id": "Ant-v5"}
r,l,t
-44.542284,21,101.293704
-15.316566,13,101.303704
4.557138,29,101.324227
-46.766534,44,101.356227
-32.322323,42,101.387228
-15.678064,36,101.413233
-10.515517,22,101.429748
-77.302927,60,101.475749
-27.419693,45,101.510757
-24.731822,26,101.530273
-49.727367,89,101.598258
-26.489738,44,101.631781
-21.488434,13,101.643791
-54.565189,81,101.706889
-20.326447,24,101.723403
-23.497129,67,101.773412
-12.363812,13,101.783412
-28.475743,59,101.827939
-2.999347,21,101.843939
10.281684,18,101.85794
-10.553765,15,101.86894
41.785903,69,102.376784
-30.924147,30,102.399226
-30.788803,28,102.420233
-0.42992,60,102.467752
3.228571,14,102.477751
-4.883455,25,102.496751
-27.677836,24,102.515759
-4.757852,10,102.523759
-9.379273,14,102.534781
-12.329447,14,102.54478
-10.71369,13,102.554779
-11.818156,21,102.569659
-13.66567,45,102.60066
-631.787196,1000,103.322749
-27.360883,47,103.35827
-89.205874,86,103.421277
-18.668488,14,103.431793
-8.167059,21,103.447793
-34.008617,69,103.498795
3.103119,58,103.54345
-15.366851,55,103.58345
-17.956718,100,103.655079
-12.339092,38,103.685081
-13.071424,18,103.699079
3.705455,21,103.714087
-3.251021,24,103.730607
-14.205756,34,103.756606
-634.814462,1000,104.953902
-24.452784,76,105.00891
14.754466,54,105.049528
-5.725247,24,105.066528
-21.044842,40,105.09547
-12.818299,12,105.10447
20.229177,26,105.123477
-8.194872,23,105.140992
-19.486865,21,105.155992
-8.896069,12,105.164992
-11.619925,14,105.174992
-2.264476,19,105.189992
-13.680289,18,105.203993
-35.851834,61,105.247516
-16.621026,29,105.269516
-0.718373,25,105.287516
-32.593991,43,105.320525
-8.564382,37,105.347041
-4.953713,19,105.36104
8.451251,28,105.38204
-7.275982,24,105.399041
-79.246167,51,105.436563
-28.979795,21,105.451563
-36.34921,96,105.521572
-6.309944,21,105.537601
-32.357271,56,105.579373
6.944284,19,105.592373
-9.377516,12,105.602374
4.64358,37,105.628899
2.927871,35,105.654421
-5.612943,16,105.66642
-75.072358,91,105.731946
-15.540472,39,105.766946
3.694193,42,105.799946
-38.051728,30,106.279905
-13.437895,55,106.321913
-33.014996,46,106.358432
-10.194447,15,106.371432
15.615054,56,106.413442
-7.721971,17,106.425948
-15.508988,19,106.438956
-13.364314,101,106.509958
-4.778072,13,106.519965
-15.878868,40,106.547775
-22.494665,29,106.568783
-25.168809,15,106.579784
-0.856229,13,106.58878
-7.481378,26,106.606784
-39.050359,45,106.641306
-9.732543,11,106.649307
-10.165372,32,106.671308
-22.16694,14,106.680307
-19.55013,33,106.703308
-11.314886,56,106.743833
-24.077192,54,106.783832
-3.80702,24,106.799834
4.787118,39,106.828357
-4.462604,12,106.836357
-12.910613,14,106.846357
-19.61449,15,106.856357
-42.402711,30,106.878358
-58.553746,115,106.958883
-5.180054,13,106.967885
-2.137725,15,106.978884
-15.308719,16,106.989885
-13.536514,24,107.005892
-29.941756,45,107.037517
-14.500007,12,107.046515
-34.642934,53,107.085516
-43.942777,36,107.111517
-7.739638,24,107.129042
-69.412011,115,107.212052
-23.166425,62,107.257568
-13.135032,33,107.282568
-22.74963,16,107.293569
-43.415843,58,107.337049
-43.606588,155,107.451572
-22.594253,87,107.515579
-23.270343,34,107.542233
-15.876195,57,107.584234
-8.861266,14,107.594235
-45.32773,95,107.666082
-24.907107,34,107.694262
5.152762,14,107.705262
-54.503036,60,107.750784
-63.320874,54,108.249179
-14.780219,34,108.27718
-26.827247,52,108.319188
-11.746219,15,108.330708
-2.987067,13,108.341707
-13.982728,59,108.385708
-4.226964,40,108.416505
-22.842552,38,108.443974
-26.927557,71,108.493531
3.492386,12,108.501531
-8.370617,21,108.516538
-28.324146,55,108.555192
-3.129371,16,108.566191
14.308636,25,108.584193
-59.465888,75,108.637717
-1.69811,15,108.647716
-3.20832,27,108.666716
-71.091955,43,108.696718
-10.144219,68,108.74324
-10.078668,41,108.773241
14.273011,46,108.80724
-147.464624,145,108.91833
-11.526589,29,108.938846
-18.743047,17,108.951846
-41.082924,91,109.017369
-2.402686,30,109.040471
-43.388737,40,109.071471
3.455899,28,109.098471
-14.539644,29,109.120479
-0.713973,35,109.145994
-18.459684,29,109.166995
-48.569961,75,109.223003
-8.823683,26,109.241519
-19.575531,89,109.313527
-4.263395,34,109.338041
-40.046431,43,109.371043
-19.655851,55,109.412043
-32.372586,105,109.487565
-101.702813,132,109.586593
-11.78787,17,109.599593
-2.275947,19,109.614578
-31.204119,57,109.66462
-1.115565,45,109.698619
-93.713323,132,110.263987
-9.60447,13,110.273991
-10.397149,81,110.338943
-38.291341,56,110.381779
24.522403,88,110.454442
-3.680003,12,110.464052
-9.075209,64,110.509398
-11.094349,14,110.519407
16.268047,71,110.568433
-15.052621,11,110.576638
-26.344423,26,110.595213
-1.914799,38,110.622161
-12.129133,14,110.634682
-68.815377,59,110.678998
-13.481695,41,110.709061
-6.933683,33,110.732661
-9.797012,36,110.760661
-10.057148,50,110.797785
-23.18588,37,110.831398
-40.85914,78,110.889894
28.509482,24,110.908859
12.997631,16,110.920902
-3.424071,27,110.941358
-14.189776,27,110.990991
-10.437581,14,111.014749
-32.683871,56,111.062986
-25.67997,21,111.078987
-85.79919,60,111.124326
-43.731926,107,111.199589
-22.321011,20,111.21359
-44.17485,75,111.265115
6.528704,14,111.275116
-37.026145,62,111.320124
-572.039225,1000,112.587283
12.664238,61,112.630799
7.054364,27,112.649807
18.623818,30,112.670815
-2.116126,17,112.682815
-8.245043,45,112.713952
-25.421766,21,112.728956
-12.54956,14,112.739479
-25.380742,21,112.753479
-57.238183,63,112.798479
-9.030906,18,112.811479
-17.618199,22,112.827845
-40.24808,37,112.854361
-14.447287,101,112.929369
-3.269174,30,112.951887
-7.895926,11,112.959886
-2.491125,17,112.971887
13.372927,29,112.992887
-2.31927,8,112.998895
-15.866763,26,113.018418
19.305072,38,113.045555
-26.741859,39,113.073556
-16.454164,24,113.091556
-79.123592,159,113.20908
-33.724382,30,113.231596
-28.098665,61,113.274605
-17.810853,13,113.284605
-9.728452,39,113.313605
-18.185332,13,113.323612
-3.732157,37,113.350127
-72.365503,66,113.398185
-0.118534,35,113.424192
-3.081627,22,113.439708
-17.186539,36,113.465708
3.868967,61,113.510709
9.594665,29,113.53323
-27.117225,42,113.56432
-22.163722,83,113.624327
-29.623287,43,113.655949
-31.765833,24,113.673949
5.718166,48,113.708949
-76.663984,102,113.782472
0.567557,57,114.283111
-24.907583,45,114.316111
-13.936856,34,114.341635
-24.280912,29,114.365635
-17.418483,29,114.387639
-16.339741,76,114.445164
-31.649148,44,114.478164
-21.765629,80,114.538278
-7.157092,27,114.559021
-8.203285,16,114.571837
-29.366343,39,114.601008
-12.516391,27,114.621015
-4.717417,26,114.638526
-504.41473,1000,115.378835
-28.685092,22,115.395835
-9.6776,30,115.418842
-32.29412,64,115.465362
-9.688212,15,115.476743
-18.276956,17,115.489256
-4.626179,35,115.517257
-4.741514,35,115.543294
-16.551905,30,115.564892
-50.626329,52,115.602891
-26.153994,54,115.642425
-58.389331,42,115.676535
-13.606954,18,115.690785
16.766808,25,115.709785
16.864039,24,115.726078
-7.728081,42,115.757597
-20.872092,33,115.782598
0.343164,46,116.302712
-19.20445,16,116.315711
-24.786663,59,116.363236
-47.149866,91,116.432248
-1.294056,14,116.442761
-22.572936,24,116.460762
-11.93922,14,116.471762
-2.187406,24,116.489763
-3.519416,17,116.501763
-48.330217,105,116.57803
-48.571543,111,116.658556
-11.696655,18,116.672555
-8.829114,37,116.698556
-26.865408,20,116.712556
2.518772,17,116.724175
-532.986978,1000,117.465892
-4.759235,11,117.473893
-16.350987,50,117.511894
-115.561824,185,117.65357
-13.806136,41,117.685579
-28.710442,64,117.731587
-24.726157,46,117.767102
0.741286,40,117.797102
-31.48479,41,118.282113
1.25941,14,118.293112
-11.274476,48,118.329117
-9.920664,14,118.338632
-25.963512,22,118.355633
-9.843154,84,118.42064
-9.63454,12,118.42964
1.547733,74,118.486501
-46.701784,80,118.543534
-52.931879,66,118.590142
-2.570522,35,118.615143
-14.889782,13,118.62415
-6.58503,28,118.643665
-526.599404,1000,119.39474
-4.35561,14,119.405672
-63.304244,50,119.44471
-502.133217,1000,120.681983
-2.276768,31,120.704982
-21.007379,37,120.730991
-6.696448,24,120.74951
-7.912056,78,120.806513
-2.326368,15,120.817512
-6.211809,31,120.840037
-25.786952,58,120.882481
-50.253597,91,120.948005
-15.238944,37,120.976004
-14.55545,16,120.988006
-48.007998,68,121.037634
-34.258399,70,121.090634
10.986301,98,121.162156
2.128756,34,121.187662
-5.539603,27,121.207662
-1.464826,17,121.220662
-3.291152,23,121.237185
-7.905199,14,121.247185
-31.336531,63,121.294194
-75.664046,79,121.351743
-6.514061,12,121.360259
-11.189851,13,121.370259
-22.654881,22,121.386259
-31.109607,51,121.423267
-15.168363,89,121.486784
-11.060572,48,121.522791
-12.746278,63,121.568408
-78.352148,33,121.592129
-43.131018,45,121.625136
-55.293221,46,121.658774
-6.390943,14,121.669775
-20.536745,26,121.688775
-40.860301,65,121.738298
-69.279564,49,121.776299
-32.52695,22,121.7933
-7.350854,48,122.30968
-71.140934,58,122.355203
-25.141359,69,122.412204
3.154883,27,122.435212
22.703869,70,122.48873
-58.689043,122,122.575552
-0.426553,12,122.583554
-12.791948,24,122.600554
-26.134962,89,122.663078
-15.694586,28,122.683079
-4.904355,7,122.688079
-28.371895,38,122.717081
-60.283794,57,122.75761
8.941399,31,122.77961
5.375905,50,122.813612
-68.287767,112,122.891237
-7.213571,14,122.901237
-120.538056,114,122.980125
-9.492585,31,123.001133
-8.708508,22,123.017787
-4.266874,12,123.026794
-23.3788,50,123.063307
-42.611347,57,123.10331
-14.522928,17,123.11631
-30.1718,34,123.139837
5.301589,22,123.156837
-12.547668,14,123.167836
1.412625,13,123.177837
1.312045,30,123.200837
7.109565,27,123.219838
-2.666028,12,123.228844
-2.127067,32,123.253359
-14.662428,26,123.27236
-8.449689,25,123.29136
-6.633776,17,123.30436
-16.60026,25,123.323367
-62.250902,51,123.361886
4.356468,13,123.371886
-38.490524,41,123.402886
13.312712,19,123.416887
-61.326065,31,123.441409
-9.974548,36,123.46941
8.854239,38,123.498411
-21.674117,13,123.509411
-8.871455,25,123.527418
-15.053245,52,123.567121
-31.730147,21,123.583121
-44.924325,73,123.638645
-42.72934,48,123.677165
-8.045939,15,123.688165
18.336872,71,123.74569
-113.210321,159,124.348068
-450.683138,1000,125.068743
-4.194064,16,125.081747
-0.22944,25,125.099742
4.990467,21,125.114743
-1.751451,29,125.135751
-81.01761,91,125.202267
12.882766,36,125.228273
-467.173831,1000,126.434803
-9.100323,13,126.445318
-4.06537,15,126.455319
-20.865587,27,126.476319
-5.597683,12,126.484319
-7.019364,23,126.501319
-30.974757,36,126.527343
3.631814,31,126.549364
-13.551536,65,126.596351
-2.425442,36,126.621354
-36.028107,29,126.641876
-14.611561,13,126.651875
-12.938074,14,126.660876
-13.71879,14,126.670876
-18.821862,33,126.694876
-86.530191,185,126.825415
-3.914264,15,126.836411
-9.902952,25,126.853924
-26.633461,95,126.925934
-28.746224,24,126.944454
-11.699392,96,127.013978
-76.06119,88,127.078094
-53.660224,31,127.101095
-75.953976,70,127.152618
-14.942586,12,127.161618
-25.316881,15,127.172618
-26.868113,37,127.200618
-89.394335,88,127.26214
-328.723546,848,128.368143
-16.461154,48,128.405143
-4.312185,14,128.416144
-1.270829,26,128.434152
-9.698724,28,128.454668
-35.687953,43,128.484617
-21.582714,40,128.512618
-5.975561,30,128.533625
-84.345609,113,128.613233
-19.197374,13,128.622233
-36.567214,42,128.651756
-3.104142,24,128.668756
-17.155696,19,128.682756
5.362963,8,128.688756
-14.34488,21,128.704756
-82.58621,58,128.74528
-17.491844,22,128.761281
-106.169224,130,128.853806
-24.871676,40,128.883815
-3.201311,19,128.898899
-40.477099,29,128.919901
2.789311,61,128.964428
2.434171,30,128.985429
-20.717892,21,129.000435
-20.892505,154,129.110064
-19.839733,43,129.141578
-4.744196,46,129.175587
26.747212,42,129.207588
-19.664632,24,129.225588
19.967454,22,129.241101
-8.781073,57,129.28111
-32.979952,36,129.30811
-19.849658,13,129.31711
-56.25547,52,129.353636
-1.988817,8,129.359635
13.489064,41,129.389636
-0.096098,25,129.407636
-11.428189,27,129.426643
-484.902868,1000,130.611965
39.159492,33,130.634969
-2.961969,16,130.646489
-16.376483,27,130.666489
-5.462508,24,130.68349
-47.25116,38,130.71049
-1.414266,16,130.722489
-92.505163,97,130.791539
-7.059916,98,130.859063
-4.66027,29,130.880064
-435.276978,1000,131.619753
3.851952,12,131.628763
-8.537066,17,131.642763
-7.604303,23,131.661792
-2.946943,12,132.140446
-22.538619,91,132.211963
-6.816095,14,132.222964
-82.64045,81,132.28748
-10.11203,35,132.315485
3.704092,29,132.338494
-13.432701,21,132.35401
-65.702677,52,132.39201
-15.831397,29,132.413011
-22.230767,18,132.426011
-23.990397,32,132.450534
8.231045,33,132.475534
-18.193792,40,132.504534
-0.582056,20,132.518535
20.207996,66,132.568168
-9.748129,21,132.583793
-10.559533,14,132.593794
-14.75717,19,132.607794
-16.598713,44,132.639802
-38.577525,128,132.731325
0.575452,12,132.740326
-2.665684,13,132.748841
-14.668552,12,132.757841
-22.832465,31,132.780841
4.567225,13,132.790841
-12.595063,29,132.811841
-39.616514,33,132.83585
-23.510574,20,132.851364
-18.517733,15,132.862365
-5.110746,20,132.878365
-34.591596,33,132.903166
-32.977197,28,132.923166
-46.129169,55,132.963691
-22.207131,19,132.977693
1.897967,24,132.995692
-18.131279,82,133.055346
12.855494,27,133.075345
-3.451245,56,133.116346
-1.682317,24,133.133353
-66.310492,56,133.174872
-34.131206,64,133.222874
-7.489767,39,133.251395
-3.566165,32,133.275396
-11.417896,30,133.297396
-25.659801,45,133.329403
-50.136856,45,133.362921
-35.170279,53,133.399922
13.596246,47,133.434929
-23.451709,25,133.453444
-24.712471,34,133.478446
-44.976428,83,133.538454
-3.535239,16,133.549476
-20.272008,44,133.582056
-4.784462,15,133.592056
-25.250462,72,133.644579
2.023702,12,133.654579
-60.175929,44,134.148241
24.207382,56,134.18924
-22.68278,47,134.226245
-2.549027,40,134.256757
-10.989904,74,134.314763
1.347112,31,134.33677
-2.059873,12,134.346287
-22.016275,35,134.370287
14.12422,24,134.387288
-0.565405,29,134.410288
-16.85463,17,134.422288
12.145772,37,134.448815
-33.386125,39,134.475815
-10.947959,22,134.491815
-21.320089,123,134.576569
18.977671,31,134.598569
-96.995658,144,134.700095
-25.339466,41,134.729095
-54.553446,89,134.791621
-18.033254,37,134.818622
-0.72854,42,134.847145
-10.317601,35,134.872145
2.770979,19,134.885152
-50.447828,41,134.915181
17.418984,24,134.931187
-13.866759,14,134.942188
-12.08411,34,134.965703
-75.592973,70,135.02085
-16.081369,16,135.03586
-1.77448,95,135.104375
-31.712689,23,135.121375
-17.658939,35,135.145899
-6.126044,13,135.1549
-35.253744,40,135.183899
-2.98744,17,135.197901
2.996415,14,135.2079
-7.10636,10,135.2159
-45.619448,44,135.247422
-31.263658,46,135.281423
-11.239752,16,135.292423
-3.061703,14,135.303423
-35.436299,71,135.355951
0.822132,22,135.372952
-0.999978,13,135.382951
5.701751,36,135.408951
-33.549839,22,135.424952
-28.106159,41,135.455477
-11.386592,19,135.469478
-4.227525,23,135.486478
-32.548864,36,135.513478
0.704039,13,135.523478
5.869342,21,135.539485
-10.889236,39,135.568132
1.675693,12,135.576701
-6.470818,26,135.595701
0.829679,19,135.609701
-0.181802,13,136.086595
-6.686163,19,136.100595
-404.098119,1000,136.829088
4.8385,61,136.874612
-5.123603,19,136.887612
-10.655336,36,136.913612
-1.200355,23,136.929613
21.655915,76,136.985141
-5.811549,29,137.006148
-26.698387,77,137.06178
-5.636258,18,137.075781
22.804078,29,137.098783
7.211259,17,137.110782
-75.445562,196,137.256224
-29.733452,34,137.280224
-15.768826,34,137.304224
-17.148036,64,137.350749
-405.356116,1000,138.553944
-2.354212,87,138.6147
-12.470777,34,138.638707
-69.412602,62,138.681223
-7.938515,7,138.686223
27.790345,93,138.75175
-11.08065,10,138.759749
23.193838,24,138.77675
-17.076543,60,138.820751
-1.836579,13,138.829751
-7.972103,14,138.839758
-3.488286,14,138.850273
-2.385749,22,138.866273
-9.321385,11,138.873274
-19.716834,52,138.910274
-27.90341,32,138.933281
-2.150187,12,138.942281
-9.490276,33,138.9658
-80.75421,92,139.034914
-18.111056,32,139.05843
-171.634698,192,139.195961
-43.421383,47,139.22996
-10.276199,15,139.241968
-3.296222,14,139.251483
-8.051781,85,139.313485
-36.894018,38,139.341491
-13.560297,16,139.354009
-8.107433,63,139.40101
-13.099583,56,139.443017
-2.644259,15,139.454534
-8.841033,19,139.468534
-11.094971,33,139.492533
-56.221038,77,140.010454
-21.755132,68,140.063123
-3.228563,18,140.077124
10.701719,32,140.102124
-19.236586,30,140.126124
15.261679,83,140.191642
-30.293035,94,140.265167
-12.397437,52,140.302168
-4.426579,13,140.311167
-15.438382,14,140.322166
-32.127237,60,140.36369
-63.671812,76,140.417691
-37.09835,69,140.466217
-32.777458,89,140.531218
-11.591711,53,140.569855
-26.652487,20,140.583855
-16.823602,40,140.612855
-16.195275,34,140.636861
-427.499347,1000,141.367009
-15.631074,14,141.378011
-0.212934,54,141.41601
-20.841583,45,141.449525
-2.232149,44,141.483534
26.368189,25,141.947496
1.663936,13,141.958012
-7.750663,51,141.997016
0.640563,21,142.014153
-17.036426,33,142.040161
2.70343,36,142.068681
-6.703428,29,142.091681
-22.903867,38,142.120682
-22.533794,63,142.167205
17.655388,52,142.208209
6.934342,16,142.220208
-5.661815,68,142.271726
-12.601718,38,142.299727
-1.118073,7,142.305727
-0.482543,14,142.315727
-89.746973,66,142.363251
-415.321392,1000,143.099704
-88.269104,116,143.18623
12.668759,79,143.246238
-6.768802,14,143.257755
-65.46392,51,143.294758
0.233564,33,143.318757
-7.59651,56,143.35928
-6.784313,119,143.486807
-32.345605,67,144.019385
18.009419,38,144.049394
-3.156515,34,144.075912
-17.508497,34,144.104913
22.120003,25,144.123913
0.478397,14,144.134913
6.4669,42,144.166438
-11.247777,31,144.190436
-10.619402,14,144.200438
-0.283404,23,144.218439
-11.048763,22,144.235439
-4.364281,13,144.246446
-13.533373,54,144.288962
15.892718,86,144.351488
-59.747712,143,144.455014
-22.0142,26,144.473014
19.534163,30,144.497015
-6.221571,28,144.517015
-22.212954,19,144.531016
-10.888103,24,144.54954
-3.007415,14,144.56005
13.931093,40,144.589051
-38.850296,71,144.642059
2.700421,30,144.664576
24.244319,43,144.697577
-8.888814,58,144.740584
-24.888331,127,144.834101
-3.735093,16,144.846107
-29.740052,37,144.873623
-32.723943,54,144.912709
-6.389695,22,144.928709
4.645116,41,144.95823
-18.872151,22,144.974231
-4.788811,41,145.003238
-54.716145,40,145.032352
-32.916187,23,145.049358
-13.77948,13,145.058872
-0.626956,13,145.068873
-5.489585,14,145.078872
-0.179641,19,145.092872
-8.598888,12,145.101872
-1.185269,9,145.108874
-23.947034,118,145.1934
5.842302,45,145.225401
-1.769953,12,145.235402
-6.144576,49,145.271925
-14.610372,73,145.325926
-24.649681,109,145.405451
-58.637148,50,145.442459
-42.642572,77,145.498975
13.579938,39,145.994809
2.428657,36,146.021329
-6.16943,16,146.034012
-0.129008,23,146.051525
-8.426653,20,146.065536
-13.266018,63,146.112537
-11.391544,31,146.13854
4.515929,53,146.177878
-70.406073,100,146.24889
5.177599,37,146.276407
28.757969,62,146.325408
-4.799973,18,146.337412
20.862565,27,146.356891
-24.998385,24,146.373897
-105.685257,179,146.49842
-3.800437,56,146.53943
-36.726646,85,146.597673
-24.718069,34,146.622675
-6.39233,21,146.637682
-24.826774,69,146.688199
-10.203766,67,146.737208
-35.943367,76,146.793728
6.402995,30,146.814728
-15.388101,21,146.830728
55.279515,80,146.889259
9.136873,13,146.898774
-14.198463,37,146.926373
-156.191808,104,147.000905
-11.671769,57,147.043051
5.123714,21,147.058564
-46.874386,139,147.159088
17.923901,103,147.23309
-2.996079,27,147.253613
-19.755295,33,147.278614
1.918255,172,147.412138
6.219418,16,147.425138
-27.457339,66,147.473661
-17.341141,44,147.982905
6.938504,22,147.999913
-2.813731,26,148.020053
23.015836,61,148.067575
-12.515021,55,148.109575
-5.947688,27,148.129579
-0.566823,11,148.138586
-7.283483,77,148.196107
-12.606765,36,148.223111
-23.199959,42,148.254635
1.890423,36,148.281637
-15.932068,17,148.294638
-5.154711,18,148.307637
-0.840058,15,148.318637
3.384819,41,148.348646
2.454563,19,148.36316
-1.887879,36,148.38916
-26.963804,18,148.402161
-10.70013,15,148.413161
-43.671172,40,148.441168
-15.653909,51,148.479172
-2.152449,44,148.510173
5.915231,23,148.526173
-420.172922,1000,149.269587
28.849684,52,149.309587
-46.437693,87,149.37311
18.340613,40,149.405109
-62.199013,64,149.453632
-9.565225,29,149.475632
5.36473,51,149.973109
-4.179978,66,150.024632
-19.025961,44,150.058155
8.108521,29,150.082157
16.05917,54,150.128158
-46.554032,40,150.160682
-15.18005,48,150.199682
-1.657026,13,150.211681
26.000523,44,150.24369
-32.334977,38,150.271206
-367.723148,1000,151.014092
-27.135446,55,151.054198
1.547177,7,151.059206
-52.699186,152,151.16973
-49.053731,223,151.332257
31.455473,33,151.355779
-432.286735,1000,152.592654
-5.639781,49,152.628655
-1.066522,12,152.637655
-11.904108,18,152.651662
-0.099947,8,152.658179
0.86081,40,152.688178
6.913435,31,152.710179
-21.128609,15,152.721179
-2.347372,22,152.73718
-61.376463,51,152.775702
-55.26995,53,152.814703
-362.365545,916,153.499676
-9.327946,60,154.013167
1.538609,13,154.022749
-18.789272,20,154.038749
-9.829547,20,154.053757
-337.658153,1000,154.784887
-59.213118,60,154.828889
-1.267966,16,154.84089
4.935779,28,154.86041
5.631591,29,154.88242
11.477525,86,154.943539
-15.100386,43,154.976055
13.812805,20,154.991055
1.870824,95,155.058704
-9.521905,14,155.070398
-5.168493,13,155.080398
-13.859071,28,155.102398
2.740945,16,155.115399
-5.140712,23,155.131399
-322.67791,1000,156.345113
-16.682274,93,156.409629
5.498329,12,156.41863
-372.452543,1000,157.163009
-3.255559,7,157.16901
-7.710684,60,157.213011
-0.54013,83,157.275534
-5.850844,28,157.295533
3.890837,16,157.307534
6.692841,26,157.327535
7.909232,34,157.350541
-1.178798,13,157.361057
-17.290828,91,157.427058
-8.600296,22,157.444066
-29.021295,73,157.99187
-18.726905,13,158.002879
19.226266,131,158.105634
7.378873,39,158.137635
34.904944,31,158.161153
-8.518918,14,158.171155
64.967611,108,158.254167
-22.490709,61,158.298687
-13.041799,16,158.310688
-12.075297,63,158.354697
-67.176704,91,158.418218
-19.069126,75,158.471359
2.688791,29,158.492359
1.152117,8,158.498358
3.502034,20,158.51336
27.983869,34,158.536361
-10.571573,13,158.54637
0.523649,22,158.56199
9.678362,24,158.578991
8.250402,27,158.59699
-5.130137,22,158.612991
17.300777,72,158.665638
-6.354417,42,158.695246
10.073047,27,158.714246
-61.357378,100,158.786771
-7.556425,13,158.795771
0.278309,34,158.820771
-14.763533,32,158.843772
0.497893,12,158.852779
-264.329241,1000,160.123041
-46.679667,191,160.267093
13.871174,49,160.304093
5.229584,15,160.315094
8.746458,40,160.346102
-6.824292,17,160.359102
-9.945869,84,160.418619
-381.69269,1000,161.145673
-10.716323,44,161.178195
-1.018122,18,161.191196
2.756524,23,161.208196
-2.891311,17,161.220197
-315.109475,1000,162.423628
22.36494,54,162.460635
29.142405,26,162.47915
-2.323108,18,162.493151
-5.382854,17,162.50515
1.803801,31,162.52615
-8.360247,16,162.538151
-85.801697,134,162.631802
7.615377,93,162.700322
54.32769,96,162.77084
-24.549776,40,162.799842
-7.193396,16,162.811843
26.030174,49,162.847852
6.829769,30,162.869367
-1.95299,49,162.906368
27.072419,44,162.938368
9.426293,35,162.964895
-337.006453,1000,164.202661
-25.660923,77,164.264186
-0.776408,48,164.302186
-8.295957,50,164.338186
-4.498386,91,164.400711
4.362374,54,164.438711
-10.691999,17,164.45072
6.019113,49,164.486236
-243.887321,1000,165.239721
-1.758387,34,165.265242
-13.593271,35,165.292242
-7.052756,59,165.335242
-0.099524,112,165.417765
1.358062,20,165.433766
-3.644127,19,165.447765
25.490717,53,165.486288
-17.996015,35,165.964576
31.106703,87,166.034715
25.323316,38,166.063724
-3.788636,15,166.078245
3.405937,9,166.085244
-1.892167,17,166.098244
-6.017719,44,166.132245
-75.497418,364,166.400821
37.022112,61,166.44382
7.073425,37,166.469347
-5.284331,41,166.497348
-11.994198,27,166.517349
-10.556659,31,166.539349
-15.426267,34,166.563872
-2.96504,14,166.572989
-27.21446,39,166.603989
-47.010433,61,166.64699
13.083049,34,166.671515
-33.070556,20,166.685515
-20.010738,48,166.719515
-24.088481,50,166.754524
1.412612,16,166.766044
-3.907144,25,166.787041
-225.654337,1000,168.002285
14.153276,65,168.051429
29.830022,29,168.072944
23.847485,91,168.142945
2.521683,43,168.175472
26.067425,64,168.223473
-2.879042,18,168.237473
-4.09404,70,168.289997
28.546129,26,168.307997
-1.072489,17,168.320998
-28.013025,42,168.349998
-9.560492,62,168.394523
-8.630986,20,168.408523
-9.453906,37,168.434524
-85.159855,147,168.53811
-2.294026,21,168.552118
-187.95198,715,169.076487
-50.520021,100,169.153495
21.090822,19,169.168012
-5.560971,59,169.210012
-3.210019,17,169.223013
-17.844931,27,169.243013
24.522363,90,169.307537
-1.012935,16,169.321538
-56.729352,66,169.369063
-201.93746,1000,170.576296
-36.822858,84,170.636297
-58.681282,52,170.67482
-1.075749,22,170.69282
7.046345,38,170.72082
-8.363632,15,170.731821
-21.249801,47,170.765828
0.335935,20,170.781345
12.028991,30,170.802345
0.06068,94,170.869869
5.371943,52,170.909974
15.189851,14,170.920973
6.121267,21,170.936974
-19.357561,31,170.960981
-18.196986,107,171.037633
2.482027,36,171.06364
-51.743128,123,171.153158
3.178441,11,171.162166
-5.65355,16,171.173683
14.191732,117,171.257691
0.650058,16,171.270207
-11.698764,22,171.287208
8.220395,65,171.334208
16.550423,33,171.358216
-32.038863,119,171.911538
-7.758136,62,171.960162
-4.693598,43,171.992677
7.231374,27,172.013192
12.611547,48,172.048829
-10.263393,90,172.120353
-6.599432,13,172.130353
24.628228,85,172.193877
-3.576745,14,172.20388
1.902319,15,172.21588
5.675979,23,172.23288
-30.839524,23,172.249881
4.253217,24,172.266889
-26.5093,41,172.295407
-272.971204,1000,173.020979
-3.935066,27,173.040563
28.485343,30,173.061568
-9.374244,16,173.073084
4.367609,15,173.085084
3.437097,39,173.115085
-166.266612,1000,174.338206
-0.431448,14,174.348206
-22.764389,162,174.463742
-11.711714,47,174.497257
-8.141157,17,174.510258
-61.250201,171,174.640875
-7.862444,36,174.667883
-7.737654,29,174.689399
6.010153,36,174.716399
7.44798,16,174.727399
-0.536749,33,174.752399
-4.680951,19,174.766407
-8.219998,29,174.787924
-3.319211,23,174.80493
0.994273,21,174.820956
-6.618979,59,174.863556
48.41475,57,174.905188
38.739057,69,174.959196
6.674111,41,174.98971
-48.678841,65,175.037882
-7.154582,137,175.13834
-15.338024,34,175.164348
1.495549,30,175.186294
-249.86855,1000,176.416583
-3.245104,35,176.441584
16.627262,31,176.46459
-41.300341,187,176.603719
20.616348,77,176.665552
3.006483,16,176.679068
-1.272731,17,176.692067
-20.544578,41,176.722069
22.267447,58,176.767016
-6.212064,16,176.779531
-7.644724,18,176.793532
-4.585322,30,176.816533
-225.882835,1000,178.064307
23.633146,59,178.109822
-33.417917,106,178.186343
-185.837547,1000,178.906533
6.043612,23,178.924535
15.654133,58,178.96868
-7.534908,53,179.007204
5.70961,21,179.023304
-26.655306,87,179.087827
34.78612,46,179.120828
