episode,checkpoint_fraction,target_timesteps,actual_model_timesteps,condition_id,reward_id,constraint_id,ctrl_cost_weight,common_rescore_ctrl_cost_weight,forward_progress_shaping_weight,lateral_drift_shaping_weight,lateral_drift_shaping_scale,lateral_shaping_signal,lateral_velocity_target,effort_shaping_weight,effort_shaping_scale,orientation_shaping_weight,orientation_shaping_scale,orientation_shaping_function,replace_forward_reward_with_tracking,forward_velocity_target,forward_velocity_tracking_scale,forward_velocity_tracking_weight,reward_forward_tracking_sum,reward_forward_replacement_sum,action_rate_shaping_weight,reward_action_rate_shaping_sum,action_rate_penalty_sum,vertical_velocity_shaping_weight,vertical_velocity_shaping_scale,reward_vertical_velocity_shaping_sum,vertical_velocity_penalty_sum,roll_pitch_angular_velocity_shaping_weight,roll_pitch_angular_velocity_shaping_scale,reward_roll_pitch_angular_velocity_shaping_sum,roll_pitch_angular_velocity_penalty_sum,foot_geom_names,foot_landing_height_threshold,foot_landing_active_count_sum,foot_landing_active_count_by_foot,foot_lateral_velocity_shaping_weight,foot_lateral_velocity_shaping_scale,reward_foot_lateral_velocity_shaping_sum,foot_lateral_velocity_penalty_sum,foot_lateral_velocity_penalty_sum_by_foot,foot_vertical_velocity_shaping_weight,foot_vertical_velocity_shaping_scale,reward_foot_vertical_velocity_shaping_sum,foot_vertical_velocity_penalty_sum,foot_vertical_velocity_penalty_sum_by_foot,pitch_balance_shaping_weight,reward_pitch_balance_shaping_sum,pitch_balance_event_completed_count,pitch_balance_event_score_sum,pitch_balance_event_score_mean,pitch_balance_positive_time_seconds,pitch_balance_negative_time_seconds,pitch_balance_neutral_time_seconds,training_seed,seed,condition_objective_return,common_rescored_return,proxy_return,base_proxy_return,reward_shaping_sum,reward_forward_shaping_sum,reward_lateral_shaping_sum,reward_effort_shaping_sum,reward_orientation_shaping_sum,orientation_penalty_sum,reward_forward_sum,reward_ctrl_sum,reward_contact_sum,reward_survive_sum,base_reward_reconciliation_error,ctrl_cost_reconciliation_error,net_forward_progress,net_forward_progress_per_step,environment_dt,episode_duration_seconds,mean_forward_velocity,evaluation_horizon_steps,fixed_horizon_duration_seconds,fixed_horizon_mean_forward_velocity,net_displacement_direction_error_rad,net_displacement_direction_error_degrees,cumulative_squared_action,mean_squared_action_per_step,action_saturation_rate,cumulative_squared_action_change,mean_squared_action_change_per_transition,normalised_action_roughness,action_change_transition_count,effort_distance_min,effort_per_distance_defined,cumulative_squared_action_per_unit_distance,control_effort,control_effort_per_unit_distance,unhealthy_termination,termination_category,low_z_termination,high_z_termination,non_finite_termination,other_unhealthy_termination,time_limit_truncation,fall,lateral_drift_final_abs,lateral_drift_mean_abs,lateral_drift_max_abs,cumulative_lateral_path,cumulative_planar_path,forward_path_efficiency,torso_tilt_mean,torso_tilt_std,torso_tilt_rms,torso_tilt_p95,torso_tilt_max,inversion_tilt_threshold_rad,inverted_step_fraction,longest_inverted_run_steps,longest_inverted_run_seconds,sustained_inversion_seconds,sustained_inversion,full_horizon_completed,intent_compliant,intent_failure_reasons,action_observation_augmented,action_constraint_enabled,action_slew_l2_limit,action_slew_intervention_count,action_slew_intervention_rate,cumulative_action_correction_l2,mean_action_correction_l2,max_action_correction_l2,cumulative_proposed_squared_action_change,proposed_action_change_transition_count,proposed_normalised_action_roughness,episode_length,terminated,truncated
1,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,20.225055996870147,0.0,1.014092584749083,0.0,313.86806679583214,0.0,1.9893176307304792,0.0,351.4798111533323,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1482,"[400, 344, 400, 338]",0.0,1.0,0.0,519.4626348086636,"[105.86515827190587, 122.64005411418368, 192.33764804411805, 98.6197743784556]",0.0,1.0,0.0,247.44685529049522,"[56.331933874584166, 66.7988486431976, 64.9208233216928, 59.395249451020646]",0.0,0.0,79,37.03116680732389,0.46874894692815056,22.5,20.3,0.0,62403,72401,1049.4967526956739,1049.496752695673,1049.4967526956739,1049.4967526956739,0.0,0.0,0.0,0.0,0.0,10.516458048833924,311.662476888385,-260.69799536241675,-1.4677288302952767,1000.0,9.094947017729282e-13,0.0,15.583122497749937,0.015583122497749936,0.05,50.0,0.31166244995499875,1000,50.0,0.31166244995499875,0.3375022420734974,19.33745404701404,521.3959907248335,0.5213959907248334,0.00075,647.2017918998447,0.6478496415413861,0.020245301298168317,999,1e-08,True,33.459018935397474,521.3959907248335,33.459018935397474,False,none,False,False,False,False,True,False,5.4685703933244145,3.0780612097273723,5.4685703933244145,18.826137506029298,34.504126788754334,0.4516306873422696,0.17679958066274645,0.10608252934920406,0.20618340077622088,0.36766437238554983,0.6547732189813713,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,647.2017918998446,999,0.02024530129816831,1000,False,True
2,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,18.904799845515974,0.0,1.014092584749083,0.0,233.46976354595674,0.0,1.9893176307304792,0.0,309.5259259259984,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1387,"[395, 327, 476, 189]",0.0,1.0,0.0,474.67167121370125,"[140.12229751222753, 136.65780825033863, 133.4533943466596, 64.43817110447495]",0.0,1.0,0.0,201.23652647900934,"[53.16886464380536, 58.91205445719216, 51.31094165951604, 37.84466571849606]",0.0,0.0,62,25.16865619125345,0.4059460676008621,16.900000000000002,19.900000000000002,0.0,62403,72402,988.3393037571957,988.3393037571955,988.3393037571957,988.3393037571957,0.0,0.0,0.0,0.0,0.0,8.836461154106638,358.7735927466254,-228.06216467822583,-1.3721243112040846,859.0,2.2737367544323206e-13,0.0,17.93867816569673,0.02085892809964736,0.05,43.0,0.41717856199294717,1000,50.0,0.35877356331393456,0.04757128420798181,2.725633811134701,456.12432935645165,0.5303771271586647,0.0008720930232558139,604.9535950565112,0.704253312056474,0.022007916001764813,859,1e-08,True,25.426863960839448,456.12432935645165,25.426863960839448,True,high_z_excursion,False,True,False,False,False,True,0.854010270672115,1.5059376670915705,2.84484258196028,14.819123248686708,28.477003777999354,0.6299355896267331,0.1788322227636028,0.0971891870833598,0.20353550546402255,0.35433182891394877,0.5973934540293512,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,604.9535950565112,859,0.022007916001764813,860,True,False
3,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,19.52412495064548,0.0,1.014092584749083,0.0,315.12522522054513,0.0,1.9893176307304792,0.0,406.1654847254868,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1237,"[358, 286, 394, 199]",0.0,1.0,0.0,473.45195887124805,"[120.82272093674455, 124.883657811606, 169.41449079483309, 58.33108932806402]",0.0,1.0,0.0,214.60998410950796,"[58.492785642980735, 54.54429157121517, 57.62809928615387, 43.94480760915802]",0.0,0.0,71,30.949226720991426,0.4359046017041046,17.5,25.25,0.0,62403,72403,1295.0705476625114,1295.0705476625135,1295.0705476625114,1295.0705476625114,0.0,0.0,0.0,0.0,0.0,89.8308060706502,556.2476850859482,-259.74761953044765,-1.429517892987243,1000.0,-2.0463630789890885e-12,0.0,27.812384159234252,0.027812384159234253,0.05,50.0,0.5562476831846851,1000,50.0,0.5562476831846851,0.20010011628544797,11.46489214323316,519.4952390608953,0.5194952390608953,0.00075,624.7719984206553,0.6253973958164718,0.019543668619264744,999,1e-08,True,18.678558302899493,519.4952390608953,18.678558302899493,False,none,False,False,False,False,True,False,5.640748329694798,3.035818218586022,5.949940221462298,20.638395025045412,40.52679316004582,0.6862715253437242,0.3949555771958469,0.7084494275894445,0.8111044935209741,2.738844433398764,3.102732739576928,1.5707963267948966,0.085,85,4.25,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,624.7719984206553,999,0.019543668619264744,1000,False,True
4,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,16.807703586875977,0.0,1.014092584749083,0.0,240.3101899639493,0.0,1.9893176307304792,0.0,327.52512907033974,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1080,"[299, 265, 356, 160]",0.0,1.0,0.0,417.484581972232,"[110.17188046798432, 116.73801555607052, 134.62462901065996, 55.95005693751766]",0.0,1.0,0.0,203.5331018658329,"[52.75120295763179, 48.876855097758, 59.547711479938755, 42.35733233050427]",0.0,0.0,63,28.60356946115461,0.4540249120818192,11.950000000000001,21.900000000000002,0.0,62403,72404,1082.0586403503505,1082.0586403503507,1082.0586403503505,1082.0586403503505,0.0,0.0,0.0,0.0,0.0,8.707534544384858,498.82155567934984,-199.5689442183645,-1.1939711106345516,784.0,-2.2737367544323206e-13,0.0,24.940946489102394,0.03177190635554445,0.05,39.25,0.635438127110889,1000,50.0,0.4988189297820479,0.3750958022482889,21.491406381900692,399.137888436729,0.5084559088365974,0.00047770700636942675,537.8465147800313,0.6860287178316725,0.021438397432239766,784,1e-08,True,16.003317621130652,399.137888436729,16.003317621130652,True,high_z_excursion,False,True,False,False,False,True,9.820179087613436,5.052714028166854,9.820179087613436,16.154169583354598,34.02831909157219,0.7329467677196999,0.17568945899022795,0.11879938353391196,0.21208507615651911,0.37998224975423656,0.718555905442974,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,537.8465147800313,784,0.021438397432239766,785,True,False
5,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,11.742511154077834,0.0,1.014092584749083,0.0,46.27927055709496,0.0,1.9893176307304792,0.0,222.46297327571645,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,102,"[25, 21, 23, 33]",0.0,1.0,0.0,31.861804272311023,"[8.83238324143683, 7.701265020455298, 7.167404265961348, 8.160751744457558]",0.0,1.0,0.0,15.954443455397255,"[3.008872626706765, 3.557154596281363, 6.123124287589131, 3.265291944819995]",0.0,0.0,5,2.7356626861270823,0.5471325372254164,25.75,22.950000000000003,0.0,62403,72405,888.5214688800373,888.5214688800377,888.5214688800373,888.5214688800373,0.0,0.0,0.0,0.0,0.0,900.3419127161263,77.17943417445684,-187.36218702190075,-1.2957782725184144,1000.0,-3.410605131648481e-13,0.0,3.858981273087043,0.003858981273087043,0.05,50.0,0.07717962546174087,1000,50.0,0.07717962546174087,0.04098704904153704,2.3483849247757984,374.7243740438015,0.3747243740438015,0.000375,375.7603569304907,0.3761364934239146,0.01175426541949733,999,1e-08,True,97.10448108602398,374.7243740438015,97.10448108602398,False,none,False,False,False,False,True,False,0.15825688521217512,0.33749220400285923,0.6398324129752734,8.160633378291722,15.03649322896289,0.25664104085479034,2.6286022847015302,0.6593351228886631,2.710031877194937,3.018113995507882,3.136648679289118,1.5707963267948966,0.932,932,46.6,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,375.7603569304907,999,0.01175426541949733,1000,False,True
6,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,20.622831335860646,0.0,1.014092584749083,0.0,367.42565778663237,0.0,1.9893176307304792,0.0,386.9581720884612,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1319,"[367, 330, 432, 190]",0.0,1.0,0.0,480.782092142388,"[130.71067792641585, 139.9337178084982, 143.48347532036166, 66.65422108711242]",0.0,1.0,0.0,249.9545729949543,"[66.38680825418155, 63.95688097721036, 68.53906913529333, 51.07181462826923]",0.0,0.0,72,30.62281124688496,0.4253168228734022,17.900000000000002,26.3,0.0,62403,72406,1305.5341165842065,1305.5341165842058,1305.5341165842065,1305.5341165842065,0.0,0.0,0.0,0.0,0.0,12.64220973610725,558.7921627839364,-251.87304993470397,-1.3849962650268475,1000.0,6.821210263296962e-13,0.0,27.939152879332607,0.027939152879332605,0.05,50.0,0.5587830575866521,1000,50.0,0.5587830575866521,0.06156473874046001,3.527399696653914,503.74609986940794,0.503746099869408,0.00025,659.9306027475407,0.6605911939414821,0.020643474810671317,999,1e-08,True,18.03011358451184,503.74609986940794,18.03011358451184,False,none,False,False,False,False,True,False,1.7222430893619451,1.4729755653540024,3.050466203342181,19.716750466341495,41.13962679329145,0.6791299546715525,0.19171643475579508,0.12027818163999196,0.22632284978343645,0.420222180550155,0.7662850416157827,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,forward_velocity;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,659.9306027475407,999,0.020643474810671317,1000,False,True
7,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,19.769877695508463,0.0,1.014092584749083,0.0,252.61477943601028,0.0,1.9893176307304792,0.0,360.01579262955914,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1117,"[300, 270, 390, 157]",0.0,1.0,0.0,403.1954971692673,"[120.07234249259459, 112.60006648878742, 127.39313846061033, 43.129949727275154]",0.0,1.0,0.0,199.7285786839832,"[57.05501887875865, 51.745803938409864, 52.323914274326256, 38.60384159248862]",0.0,0.0,59,26.345869421881865,0.44654015969291294,17.5,27.200000000000003,0.0,62403,72407,1196.9520842141553,1196.9520842141546,1196.9520842141553,1196.9520842141553,0.0,0.0,0.0,0.0,0.0,214.84274059868335,441.24011807772297,-242.8759194381712,-1.41211442539712,1000.0,6.821210263296962e-13,0.0,22.061989477664117,0.022061989477664117,0.05,50.0,0.44123978955328236,1000,50.0,0.44123978955328236,0.0035211597382750945,0.20174759199455247,485.7518388763424,0.4857518388763424,0.00025,632.6360862562708,0.6332693556118827,0.019789667362871334,999,1e-08,True,22.017589998768003,485.7518388763424,22.017589998768003,False,none,False,False,False,False,True,False,0.07768411015245148,0.5116374380134526,1.708096660177462,15.449179189111153,33.965183756196666,0.6495471844352702,0.7343714287795499,1.0807827771871694,1.3066724175829718,2.886940523735833,3.087398747688533,1.5707963267948966,0.212,212,10.600000000000001,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,632.6360862562709,999,0.019789667362871338,1000,False,True
8,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,21.467234168854155,0.0,1.014092584749083,0.0,326.9395610252549,0.0,1.9893176307304792,0.0,413.38080257679917,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1412,"[394, 345, 480, 193]",0.0,1.0,0.0,519.7986783276097,"[138.54396823416636, 149.90160510489468, 163.09726621885227, 68.2558387696964]",0.0,1.0,0.0,247.63731319691527,"[68.94927091223188, 65.99422190130431, 71.65139008556805, 41.04243029781087]",0.0,0.0,72,32.77940049090229,0.4552694512625318,17.3,26.0,0.0,62403,72408,1315.7859109343021,1315.7859109343015,1315.7859109343021,1315.7859109343021,0.0,0.0,0.0,0.0,0.0,9.454323514492554,573.5304186986755,-256.3302344279207,-1.414273336453331,1000.0,6.821210263296962e-13,0.0,28.676339028386273,0.028676339028386275,0.05,50.0,0.5735267805677254,1000,50.0,0.5735267805677254,0.024303490784002534,1.3924874493584374,512.6604688558414,0.5126604688558414,0.00075,686.951493403333,0.6876391325358688,0.0214887228917459,999,1e-08,True,17.8774727258025,512.6604688558414,17.8774727258025,False,none,False,False,False,False,True,False,0.6970723908813896,0.6418392248434882,1.7111571482247299,17.35020854884108,37.836435354476066,0.7579027664664465,0.16994158612612442,0.0959744343834336,0.1951697588005964,0.3454300605447723,0.5809350127552037,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,forward_velocity;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,686.951493403333,999,0.0214887228917459,1000,False,True
9,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,21.00319541799018,0.0,1.014092584749083,0.0,312.6535303910136,0.0,1.9893176307304792,0.0,387.0949919828087,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1479,"[402, 346, 539, 192]",0.0,1.0,0.0,516.6600706549679,"[131.99324670325169, 162.3581871265987, 160.57106694568466, 61.73756987943318]",0.0,1.0,0.0,240.61875321488688,"[69.46104040327066, 52.69965697742911, 73.50004079822314, 44.95801503596395]",0.0,0.0,73,35.853009017126666,0.49113710982365294,18.2,24.8,0.0,62403,72409,1250.5393855826248,1250.5393855826244,1250.5393855826248,1250.5393855826248,0.0,0.0,0.0,0.0,0.0,8.351650234655864,508.2680925334216,-256.2672022761485,-1.4615046746487708,1000.0,4.547473508864641e-13,0.0,25.41340502765329,0.02541340502765329,0.05,50.0,0.5082681005530658,1000,50.0,0.5082681005530658,0.009770529560616066,0.5598101074311113,512.534404552297,0.512534404552297,0.001,672.1022533756858,0.6727750284040899,0.02102421963762781,999,1e-08,True,20.167876126579216,512.534404552297,20.167876126579216,False,none,False,False,False,False,True,False,0.24831032661230418,0.8082989666360463,1.7931667666730706,15.253820067732393,34.76147992467278,0.7310794903647221,0.16025073604469686,0.0889315936533563,0.18327336618448622,0.3146145985523117,0.4440882404576551,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,forward_velocity;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,672.1022533756858,999,0.02102421963762781,1000,False,True
10,0.5,500000,501760,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,20.48493900619138,0.0,1.014092584749083,0.0,306.7972946143992,0.0,1.9893176307304792,0.0,423.82528073411885,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1401,"[413, 300, 493, 195]",0.0,1.0,0.0,534.1226941106866,"[148.93109090847264, 130.7293334560201, 182.82990814799518, 71.63236159819911]",0.0,1.0,0.0,241.71008503209467,"[72.24095944812075, 63.44160972171114, 61.13013333565826, 44.89738252660462]",0.0,0.0,78,39.03553653918766,0.500455596656252,18.0,24.1,0.0,62403,72410,1282.979773232172,1282.9797732321717,1282.979773232172,1282.979773232172,0.0,0.0,0.0,0.0,0.0,10.071904915596702,545.5364345114778,-261.051456866614,-1.5052044126918716,1000.0,2.2737367544323206e-13,0.0,27.276819519104986,0.027276819519104985,0.05,50.0,0.5455363903820998,1000,50.0,0.5455363903820998,0.008888134411862744,0.5092525895447274,522.102913733228,0.5221029137332279,0.001875,655.5180481981241,0.6561742224205447,0.02050544445064202,999,1e-08,True,19.140901429785146,522.102913733228,19.140901429785146,False,none,False,False,False,False,True,False,0.2424464225838078,0.9767094460873691,1.972987570053373,17.387546031110894,38.09036281196783,0.7161081571671123,0.17579549602684028,0.09854273475640322,0.2015309579111697,0.3502858066877838,0.6359506779740438,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,forward_velocity;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,655.5180481981241,999,0.02050544445064202,1000,False,True
1,0.75,750000,751616,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,25.11859138448469,0.0,1.014092584749083,0.0,326.6525161653929,0.0,1.9893176307304792,0.0,444.1678831333047,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1194,"[266, 376, 397, 155]",0.0,1.0,0.0,485.47980177337627,"[100.48823220606617, 169.79402030305616, 162.5801727724845, 52.61737649176959]",0.0,1.0,0.0,246.53100288337123,"[65.81245130462136, 61.13916676566685, 82.08655380326421, 37.49283100981886]",0.0,0.0,64,15.269938004592728,0.23859278132176137,8.450000000000001,36.95,0.0,62403,72401,1520.469828572832,1520.469828572832,1520.469828572832,1520.469828572832,0.0,0.0,0.0,0.0,0.0,82.53872406366796,850.079158174517,-328.17219960389315,-1.4371299977917227,1000.0,0.0,0.0,42.503957941353214,0.04250395794135321,0.05,50.0,0.8500791588270643,1000,50.0,0.8500791588270643,0.1911605676357451,10.952693734853312,656.3443992077863,0.6563443992077863,0.0015,803.7949243035101,0.8045995238273375,0.025143735119604296,999,1e-08,True,15.441959549117934,656.3443992077863,15.441959549117934,False,none,False,False,False,False,True,False,8.225518965000164,3.302956672677174,8.273851098303322,21.339361892140086,53.19074490494563,0.7990855931292143,0.4124647857295863,0.6138071754803869,0.7395177132010862,2.3511787792771526,3.0554048103440627,1.5707963267948966,0.071,71,3.5500000000000003,1.0,True,True,False,no_sustained_inversion;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,803.7949243035101,999,0.025143735119604296,1000,False,True
2,0.75,750000,751616,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,26.059039510924713,0.0,1.014092584749083,0.0,357.0357023445595,0.0,1.9893176307304792,0.0,457.98627763142565,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1214,"[253, 425, 404, 132]",0.0,1.0,0.0,483.7797311145597,"[95.17729726953996, 186.27935598928315, 160.3691620457348, 41.95391581000154]",0.0,1.0,0.0,255.1444725045303,"[66.47029266810208, 71.37582331445118, 79.31982312263538, 37.978533399341686]",0.0,0.0,64,14.902618547229528,0.23285341480046137,5.7,39.400000000000006,0.0,62403,72402,1545.6351340802678,1545.635134080268,1545.6351340802678,1545.6351340802678,0.0,0.0,0.0,0.0,0.0,19.4671626616893,873.8148998009098,-326.84377566597,-1.3359900546715164,1000.0,-2.2737367544323206e-13,0.0,43.69074703153551,0.043690747031535505,0.05,50.0,0.8738149406307102,1000,50.0,0.8738149406307102,0.189922658345453,10.88176675709954,653.68755133194,0.65368755133194,0.001125,833.8892643495908,0.8347239883379287,0.026085124635560272,999,1e-08,True,14.961693167208045,653.68755133194,14.961693167208045,False,none,False,False,False,False,True,False,8.399093326186506,4.445744148992839,9.365023789765383,28.062333847980252,57.6584224831905,0.7577513422999551,0.25388382843551754,0.11984309363297385,0.28074786808201596,0.4779892098316833,0.6435239178449592,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,833.8892643495908,999,0.026085124635560272,1000,False,True
3,0.75,750000,751616,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,24.637659558114063,0.0,1.014092584749083,0.0,357.4893643083801,0.0,1.9893176307304792,0.0,472.95211649663037,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1186,"[236, 395, 410, 145]",0.0,1.0,0.0,506.9703082402495,"[94.1963185993682, 183.6058779510654, 183.32222445973562, 45.84588723007969]",0.0,1.0,0.0,272.72319585982075,"[71.39441279708157, 73.00313007482842, 84.28173986360281, 44.043913124308105]",0.0,0.0,62,15.884873757335614,0.2562076412473486,5.8500000000000005,38.75,0.0,62403,72403,1493.0901950247376,1493.0901950247378,1493.0901950247376,1493.0901950247376,0.0,0.0,0.0,0.0,0.0,18.504889266874514,817.0405324613303,-322.6639845289199,-1.286352907672711,1000.0,-2.2737367544323206e-13,0.0,40.85198045417625,0.04085198045417625,0.05,50.0,0.817039609083525,1000,50.0,0.817039609083525,0.07319282656256969,4.193640052668268,645.3279690578398,0.6453279690578398,0.001125,788.40510585965,0.7891943001598098,0.024662321879994058,999,1e-08,True,15.79673645887757,645.3279690578398,15.79673645887757,False,none,False,False,False,False,True,False,2.9954228477773435,1.8844995469880714,5.167095412118883,29.069933210503216,55.770792704093445,0.7324977550691656,0.24319104669589536,0.12585735443288856,0.27382833830319847,0.4796503493750402,0.7317990667481751,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,tilt_rms;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,788.40510585965,999,0.024662321879994058,1000,False,True
4,0.75,750000,751616,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,21.780858592299072,0.0,1.014092584749083,0.0,241.4937376795941,0.0,1.9893176307304792,0.0,395.4915398526774,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,775,"[167, 233, 257, 118]",0.0,1.0,0.0,326.9646937513843,"[57.204229760491344, 106.94340002124166, 121.49091095228563, 41.326153017365826]",0.0,1.0,0.0,166.61192892638422,"[40.313912214611314, 45.55037086030953, 50.73513553813505, 30.012510313328452]",0.0,0.0,34,7.656083700451936,0.22517893236623343,13.450000000000001,33.1,0.0,62403,72404,1098.626267503979,1098.626267503979,1098.626267503979,1098.626267503979,0.0,0.0,0.0,0.0,0.0,361.7363853357684,371.8331468595489,-271.89298365057715,-1.3138957049924984,1000.0,0.0,0.0,18.59165735922453,0.01859165735922453,0.05,50.0,0.3718331471844906,1000,50.0,0.3718331471844906,0.46966351525623,26.90973721546013,543.7859673011543,0.5437859673011542,0.00075,696.9874749535703,0.697685160113684,0.021802661253552624,999,1e-08,True,29.24892368626548,543.7859673011543,29.24892368626548,False,none,False,False,False,False,True,False,9.436059263097114,4.736158875189088,9.488510716448502,21.901057018345654,39.66156374978092,0.4687575476478087,1.1710054647227643,1.247834770672863,1.7112408986787262,2.980743405377281,3.1231542863318786,1.5707963267948966,0.364,364,18.2,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,696.9874749535703,999,0.021802661253552624,1000,False,True
