#{"t_start": 1787236830.7055573, "env_id": "Ant-v5"}
r,l,t
-57.266196,97,102.624247
-42.496078,92,102.693249
-680.547841,1000,103.910234
-21.006402,47,103.947258
-21.625464,42,103.980179
-10.530887,30,104.003185
-25.482796,46,104.038693
-21.285147,33,104.0647
-27.721655,50,104.101698
-68.279653,135,104.201255
-12.693659,19,104.216263
-27.58102,40,104.246347
-36.607035,85,104.307609
-93.548046,144,104.411019
-20.372342,33,104.434537
-10.159257,16,104.445537
-31.890914,52,104.482537
-14.97357,23,104.499538
-21.979557,44,104.532978
-9.001194,18,104.545978
-681.587883,1000,105.72711
-21.415732,41,105.760111
-10.500055,15,105.772107
-27.367597,48,105.80912
-31.832556,55,105.851874
-69.986494,124,105.947125
-17.569812,22,105.964125
-11.225165,27,105.985126
-21.259267,37,106.014124
-28.92765,55,106.060636
-13.747336,28,106.082637
-13.83314,20,106.097637
-22.80073,26,106.116645
-13.449607,18,106.130161
-19.146496,44,106.163162
-10.779025,27,106.183162
-35.489233,61,106.228685
-19.834008,40,106.257688
-16.62987,25,106.275687
-8.594945,14,106.286695
-671.459667,1000,107.469142
-20.162865,47,107.506147
-12.160928,30,107.529671
-16.241965,35,107.556667
-6.398383,13,107.566672
-31.078221,56,107.617676
-12.039117,18,107.633183
-49.633744,86,107.700711
-25.96151,55,107.743304
-13.419748,16,107.756224
-642.277109,1000,108.517104
-9.002333,18,108.531619
-13.364504,17,108.54462
-39.599571,59,108.585624
-64.365111,147,108.691144
-62.60704,90,108.754665
-8.902526,8,108.760666
-54.808228,89,108.826189
-70.614467,148,108.931792
-14.706975,22,108.947792
-40.762097,78,109.442606
-15.277192,34,109.470606
-20.780887,30,109.494607
-13.991152,30,109.517616
-18.693898,31,109.54213
-22.277911,35,109.569135
-12.711817,13,109.579135
-17.417344,28,109.601136
-25.311724,41,109.633655
-19.105962,27,109.655656
-53.631964,108,109.739699
-22.69592,41,109.773697
-36.335542,61,109.821704
-519.839163,784,110.418972
-21.525223,44,110.451487
-21.616621,32,110.474489
-78.515806,162,110.590014
-24.216229,48,110.626536
-34.428958,51,110.665542
-27.48995,48,110.702539
-10.589633,20,110.71855
-54.349869,107,110.80107
-30.655862,40,110.831125
-40.003749,73,110.890239
-7.723225,10,110.898238
-32.058254,49,110.934774
-36.488876,64,110.984768
-9.16417,13,111.433587
-29.454268,58,111.479588
-625.489101,1000,112.281132
-108.1983,232,112.456417
-17.818862,41,112.487418
-22.097131,34,112.513426
-4.206801,10,112.521426
-19.109956,33,112.54594
-21.983312,51,112.582941
-11.360678,21,112.598942
-11.806431,18,112.611948
-23.404477,34,112.636465
-19.991824,33,112.660465
-33.270525,50,112.697466
-22.170456,40,112.727187
-21.077771,53,112.765399
-22.166995,41,112.795401
-43.348293,96,112.866027
-8.052845,16,112.878027
-617.829576,1000,114.114363
-26.092337,47,114.152879
-36.594189,73,114.210951
-9.587619,15,114.222959
-8.889143,23,114.241475
-18.354063,26,114.262476
-30.634142,69,114.316725
-602.679856,1000,115.512268
-7.424081,17,115.525276
-13.038342,30,115.548791
-10.794288,18,115.563792
-9.822778,17,115.579788
-35.016253,69,115.637313
-18.912561,35,115.665322
-16.558696,26,115.686326
-11.069364,18,115.70043
-11.883658,61,115.747952
-12.455987,23,115.765952
-13.309568,19,115.780952
-15.83862,37,115.813044
-46.788289,93,115.894191
-59.347417,116,115.990889
-562.678408,1000,116.763683
-9.276704,16,116.775684
-19.668672,32,116.799684
-17.769341,22,116.816692
-28.442361,46,116.850338
-26.772637,49,116.886338
-23.876716,50,116.922346
-17.233217,39,116.950861
-11.674308,28,116.971862
-11.060296,26,116.990867
-51.323998,119,117.077486
-24.892413,30,117.533851
-9.796158,14,117.54485
-18.80711,45,117.579852
-35.820111,66,117.632356
-10.687186,16,117.645361
-10.936857,15,117.657361
-13.041928,18,117.672362
-15.267754,27,117.693369
-13.56385,27,117.715892
-11.931374,34,117.744408
-41.291288,89,117.81341
-28.889188,68,117.866995
-36.447087,62,117.916004
-10.369585,19,117.93152
-6.329568,20,117.947521
-12.573004,36,117.976522
-20.712334,59,118.023531
-10.689997,19,118.039046
-13.321417,36,118.070047
-52.019875,138,118.180557
-81.566247,143,118.294605
-7.004015,25,118.314333
-16.991919,29,118.337843
-9.640037,25,118.358848
-25.008606,39,118.389844
-38.526577,95,118.463371
-24.599693,52,118.503372
-3.015185,15,118.514371
-80.655448,155,118.630909
-13.248789,30,118.655159
-9.6387,14,118.667117
-14.765075,28,118.688188
-540.984102,1000,119.893847
-14.295599,33,119.919846
-26.512121,45,119.955353
-20.301786,30,119.979358
-54.923606,101,120.059868
-8.296034,20,120.076868
-59.73456,127,120.180391
-8.789481,26,120.202391
-37.643602,64,120.253918
-30.175993,82,120.319005
-7.549979,12,120.329006
-62.74364,107,120.414524
-15.97302,55,120.458047
-13.142013,26,120.478048
-10.699237,22,120.495049
-40.91805,72,120.551569
-17.994503,50,120.588573
-34.130738,57,120.631098
-16.249007,16,120.643614
-7.472336,12,120.654613
-11.604321,25,120.674614
-34.612398,70,120.730623
-5.802296,14,120.741137
-8.987041,28,120.762137
-32.949688,73,120.819146
-9.917694,17,120.831147
-8.117003,16,120.844176
-6.08007,35,120.869775
-26.641085,49,120.906093
-16.99163,24,120.9231
-30.824274,70,120.975275
-3.918226,15,120.986274
-6.130145,13,120.996901
-18.067558,47,121.030812
-13.343602,22,121.047328
-14.156155,27,121.067329
-23.293442,68,121.117333
-38.030719,72,121.609214
-65.857457,128,121.708466
-21.044571,42,121.742543
-2.81253,15,121.754547
-0.856585,21,121.770548
-12.981158,34,121.797549
-21.091753,53,121.838583
-15.561452,51,121.878153
-8.018593,40,121.910149
-8.945287,14,121.921152
-149.075854,303,122.168335
-6.541191,17,122.182014
-12.411978,28,122.205018
-43.145565,107,122.29302
-15.684297,26,122.315021
-10.594137,17,122.329029
-13.488406,20,122.34555
-10.046814,12,122.356542
-12.680992,23,122.375459
-8.964826,13,122.38598
-69.187113,142,122.503272
-33.048845,56,122.54894
-39.404986,96,122.625063
-48.910047,97,122.698172
-14.201726,27,122.719293
-555.738702,1000,123.929337
-24.753383,62,123.977812
-27.396927,46,124.014392
-8.322104,24,124.0334
-9.778678,29,124.055923
-9.596777,19,124.071913
-31.116835,50,124.110914
-14.005066,36,124.139434
-17.918986,33,124.166438
-11.103702,24,124.186603
-6.693987,16,124.201603
-17.632174,41,124.236122
-8.640234,28,124.258133
-6.583524,16,124.272133
-19.83952,46,124.309208
-7.528847,18,124.323216
-19.459965,45,124.359735
-30.605225,55,124.404735
-6.488401,15,124.416736
-22.981598,43,124.451261
-9.817111,16,124.465261
-66.306298,113,124.558505
-12.440236,26,124.579433
-38.294309,71,124.632441
-577.260396,1000,125.837631
-53.515979,110,125.924448
-11.783917,18,125.937944
-24.004574,42,125.970948
-21.613518,37,126.000954
-43.35158,93,126.07763
-28.237915,63,126.12681
-505.709496,1000,126.930228
-9.551285,17,126.943744
-30.822415,54,126.984747
-514.22285,1000,128.198953
-21.266745,63,128.248873
-19.655137,47,128.285995
-18.19284,48,128.32438
-10.226472,26,128.346889
-10.205394,24,128.364889
-16.043432,35,128.39189
-7.596531,12,128.40089
-18.16016,32,128.425896
-13.026064,48,128.463403
-522.549867,1000,129.224957
-458.526767,1000,130.454891
-8.249641,14,130.465892
-5.753995,13,130.476892
-42.100002,97,130.554422
-7.671227,17,130.568423
-26.87385,72,130.624424
-4.872852,16,130.637432
-23.240797,44,130.671942
-6.051946,13,130.681947
-7.662684,15,130.693947
-11.92032,48,130.730955
-19.119081,44,130.765471
-32.327445,128,130.860209
-13.071674,22,130.876209
-12.637428,30,130.89821
-11.097289,40,130.929218
-27.557734,56,130.970734
-14.048048,25,130.989735
-70.836772,147,131.09826
-21.600284,51,131.135267
-6.686316,16,131.147783
-20.36408,50,131.183869
-5.071563,16,131.19587
-31.457166,77,131.253395
-8.707616,38,131.281401
-11.064471,17,131.293583
-6.71281,13,131.303583
-36.770314,92,131.811468
-13.969884,43,131.845999
-11.746031,24,131.864704
-21.8199,79,131.925709
-13.825604,34,131.951231
-6.47826,23,131.969231
-24.768861,58,132.014228
-23.531992,60,132.060757
-6.308358,23,132.077757
-12.583772,19,132.092757
-70.527409,170,132.226279
-18.371593,53,132.268806
-13.919954,44,132.303047
-48.720156,111,132.390558
-16.776121,40,132.422559
-30.371979,97,132.500083
-32.275113,72,132.557593
-15.309348,31,132.582598
-7.898133,14,132.594599
-29.951451,70,132.651123
-23.834446,67,132.70512
-50.064059,127,132.804561
-19.293999,63,132.853268
-15.279805,26,132.872268
-8.095166,12,132.881269
-16.388619,56,132.922269
-10.65674,20,132.937275
-12.491246,27,132.956791
-8.60253,16,132.969791
-8.449038,19,132.98379
-25.962352,49,133.021792
-27.673283,62,133.068314
-9.706653,20,133.083316
-14.921926,32,133.108316
-6.875563,23,133.125316
-11.880601,36,133.151837
-477.317333,1000,134.377593
-25.601276,77,134.437606
-37.054844,105,134.520122
-26.276516,68,134.574647
-31.78268,88,134.647173
-21.986055,65,134.701174
-13.015069,30,134.726175
-434.264242,1000,135.91526
-35.999176,76,135.972775
-15.433026,36,136.000776
-30.546903,108,136.085297
-8.067256,28,136.107298
-17.103512,58,136.153813
-27.350672,71,136.210367
-35.201803,81,136.274892
-16.817064,80,136.339128
-13.933169,29,136.361648
-9.811624,16,136.374649
-13.382918,33,136.400645
-431.515955,1000,137.174986
-13.162151,32,137.197986
-11.496756,23,137.214988
-8.598517,18,137.228988
-25.217853,82,137.288519
-17.22683,46,137.322802
-7.405744,23,137.339809
-66.846129,222,137.940717
-6.072346,8,137.947222
-14.081105,64,137.996231
-38.216792,142,138.104752
-29.397356,73,138.162279
-22.516902,62,138.21128
-34.581384,98,138.287798
-3.910313,21,138.305314
-48.152667,142,138.42182
-10.443232,55,138.465334
-2.060789,16,138.47833
-7.861798,12,138.48833
-16.630249,54,138.530335
-11.609775,41,138.562859
-7.049153,15,138.574859
-14.377885,20,138.59086
-22.757705,100,138.672385
-9.948412,17,138.686385
-40.601353,138,138.796912
-11.673601,16,138.809912
-4.043681,22,138.827912
-30.912075,76,138.887558
-30.709427,73,138.947073
-17.855115,45,138.980083
-5.121446,12,138.989083
-23.559505,100,139.062605
-9.983632,13,139.072605
-13.771426,44,139.104606
-379.27899,1000,140.30818
-10.070243,22,140.32518
-45.634409,115,140.416693
-26.288391,104,140.501299
-11.285729,33,140.530208
-23.033268,64,140.580733
-10.657959,21,140.597728
-23.525283,77,140.657238
-32.935092,74,140.715244
-25.430019,67,140.766768
-1.990384,31,140.791769
-12.457064,53,140.832769
-21.145936,79,140.896381
-55.621103,181,141.034009
-7.308508,11,141.04301
-6.676374,15,141.054523
-6.363907,45,141.088525
-18.20301,40,141.118526
-7.227538,37,141.145533
-53.497499,191,141.286586
-4.3616,15,141.298119
-66.17501,213,141.453816
-7.373562,24,141.470817
-7.690258,21,141.486819
-11.609355,52,141.966047
-13.07819,32,141.990052
-14.541051,34,142.017057
-16.991072,41,142.049058
-2.706658,16,142.061569
-18.088169,65,142.11157
-10.58918,27,142.13257
-14.572945,52,142.173098
-30.391395,136,142.277635
-26.669979,106,142.361004
-35.372095,141,142.474163
-13.151468,40,142.506164
-15.006693,30,142.530164
-8.537462,56,142.574678
-11.439458,40,142.606678
-4.077908,26,142.628679
-11.057366,27,142.651187
-23.984487,64,142.704191
-28.272046,103,142.788048
-25.855353,85,142.856084
-10.49669,35,142.88466
-12.179359,43,142.918746
-28.287291,68,142.971356
-10.572661,19,142.98635
-16.759862,41,143.018267
-8.285262,40,143.047377
-4.281635,13,143.05689
-2.767275,7,143.06289
-5.611574,43,143.093891
-13.336784,47,143.128892
-8.731261,28,143.1489
-4.90253,23,143.166423
-33.687242,114,143.250521
-6.119106,20,143.265035
-8.203558,34,143.290042
-67.007878,231,143.458411
-46.289662,121,143.995044
-43.389406,159,144.121568
-10.831724,43,144.155091
-30.821427,77,144.21517
-6.715719,24,144.234169
-47.501559,163,144.361032
-4.53928,8,144.368036
-15.805034,55,144.411033
-8.602137,40,144.445567
-9.559468,27,144.468074
-13.668993,42,144.502135
-16.735405,48,144.540384
-388.149831,1000,145.325222
-48.207042,166,145.448764
-7.066898,14,145.459279
-11.851799,28,145.480279
-14.199983,60,145.52528
-5.515194,18,145.539288
-46.145074,134,146.087718
-8.303425,46,146.123515
-347.808699,1000,146.912266
-13.630299,28,146.936274
-15.414857,48,146.975803
-9.040033,30,147.000809
-9.157721,26,147.021806
-11.876991,40,147.052877
-11.211143,28,147.07396
-5.85349,27,147.094036
-19.167019,60,147.138963
-5.183769,42,147.171487
-6.101446,17,147.183487
-26.102595,77,147.243462
-32.571443,96,147.317248
-16.138536,55,147.35877
-24.301295,105,147.437773
-10.18442,39,147.467002
-5.247976,26,147.486003
-6.706904,21,147.502002
-84.830826,315,148.180475
-8.133346,72,148.236472
-6.813945,25,148.255488
-27.998554,137,148.363387
-29.758304,82,148.430387
-3.009416,17,148.4464
-31.268532,119,148.544789
-3.58188,17,148.558305
-9.310146,35,148.585305
-38.546249,182,148.727607
-7.800847,38,148.759131
-34.317817,101,148.84014
-6.677374,32,148.865721
-38.245876,111,148.95273
-26.358924,154,149.073228
-9.553572,65,149.123229
-10.945653,29,149.144236
-24.069859,99,149.216358
-10.875608,63,149.261879
-9.74377,35,149.287888
-4.533135,14,149.297838
-332.284348,1000,150.506468
-15.718728,120,150.60098
-8.031699,31,150.62499
-8.398984,29,150.648984
-13.17548,62,150.697505
-15.038376,67,150.75051
-13.614281,45,150.785034
-5.287396,11,150.794034
-3.600357,16,150.807034
-14.566975,37,150.836494
-4.617857,26,150.857002
-9.650725,67,150.910076
-8.536782,41,150.943077
-5.256664,26,150.963601
-3.512627,16,150.975597
-11.280104,49,151.014602
-25.896273,86,151.080134
-1.844631,27,151.101073
-3.084336,22,151.118072
-6.379323,11,151.127128
-11.995183,23,151.144074
-8.275466,42,151.174725
-291.833852,1000,152.360995
-6.775618,23,152.378996
-5.10817,19,152.392993
-22.19637,66,152.444993
-309.277403,1000,153.238023
-6.952052,16,153.25003
-51.501503,137,153.349804
-283.178994,1000,154.541893
-14.724606,60,154.588419
-11.516949,44,154.622427
-8.15433,16,154.63542
-7.084911,55,154.677931
-26.24004,68,154.730932
-10.990605,41,154.763441
-35.156427,215,154.931023
-7.021285,48,154.968548
-9.878404,29,154.991549
-11.425941,108,155.076071
-30.833396,111,155.16108
-19.703585,84,155.226741
-9.278597,28,155.247748
-24.860139,116,155.335423
-22.016917,175,155.46748
-4.253172,75,155.525479
-14.727082,66,155.575
-2.109412,22,155.593
-7.913415,45,155.627002
-5.07228,29,155.648009
-17.290676,88,156.161932
-5.182032,19,156.176447
-14.058455,37,156.206448
4.054852,108,156.29098
-4.212543,28,156.312113
-6.188615,43,156.344118
-19.063261,89,156.410642
-5.451267,23,156.428638
-5.55695,22,156.447643
-4.769568,13,156.458651
-252.108059,1000,157.252419
-10.628303,27,157.27365
-9.07959,51,157.310952
-4.959832,17,157.323953
-8.195891,50,157.361962
-1.640929,35,157.388478
-4.337954,35,157.414479
-2.854756,27,157.434479
-3.982411,9,157.44148
-255.00935,1000,158.654764
-3.837733,23,158.673271
-8.845937,42,158.706272
-11.89786,62,158.75728
-0.045379,46,158.795412
-2.512522,13,158.806412
-5.267316,29,158.830408
-10.793868,131,158.942024
-6.415814,41,158.975546
-8.814205,34,159.002553
-9.872269,31,159.02755
-9.324433,42,159.061559
-7.044812,56,159.106075
-15.886849,46,159.143078
-22.396972,101,159.22571
-10.899074,80,159.290251
-4.860525,29,159.314096
-22.205081,110,159.399747
-10.633403,58,159.443748
-11.756351,82,159.506272
-11.411178,35,159.532272
-9.211787,22,159.548273
-12.655898,169,159.675325
-20.604927,97,159.746619
-8.363958,81,160.251462
-0.696113,23,160.269975
-3.99435,70,160.3251
-12.07235,44,160.359103
-5.481128,16,160.371623
-8.458929,53,160.41263
-2.763051,16,160.42462
-208.723331,1000,161.258538
-1.734052,21,161.276059
-25.301229,167,161.410672
-18.557358,109,161.491193
-13.162483,148,161.598714
-4.156201,13,161.608714
-7.131373,48,161.643715
0.527952,72,161.697248
-23.16391,73,161.751763
-8.790643,42,161.783286
-4.681543,32,161.806287
-5.88204,41,161.837288
-1.96921,16,162.298491
-12.874437,78,162.359085
-22.185456,147,162.473115
-11.666456,115,162.561126
-3.900091,28,162.58264
-5.448427,62,162.630637
-16.741405,88,162.701166
-0.326293,156,162.825163
-1.245641,20,162.840164
-208.768374,1000,163.625643
-1.682876,59,163.669164
-12.649299,53,163.708172
-183.664843,1000,164.955104
-3.698517,19,164.97061
-5.165254,18,164.98561
-2.08177,60,165.033612
-11.649357,69,165.09013
-19.980462,119,165.186653
-18.945659,215,165.356615
-9.446565,46,165.393132
-1.520519,64,165.443134
-1.772436,67,165.494186
-2.583961,24,165.512187
-1.420867,20,165.527288
-142.457689,1000,166.738904
-4.750813,90,166.807415
-7.389559,45,166.842422
-5.334556,105,166.928985
-10.819864,205,167.096033
-6.401145,31,167.120029
-6.922699,27,167.141034
-9.941877,65,167.192739
-8.908094,64,167.244745
-0.417264,86,167.314372
-8.107759,26,167.336372
-4.916048,17,167.350373
-3.727728,37,167.379886
-9.474215,124,167.478427
3.0721,143,167.593105
-10.618376,103,167.668113
-7.707196,67,167.71915
6.98428,117,167.806688
-2.26205,21,167.823686
6.950386,85,167.886492
1.281186,21,167.901492
-5.987821,79,167.96057
-9.236312,50,167.998149
-0.246475,17,168.45397
-6.890019,50,168.491491
-1.742762,97,168.564501
-5.682613,44,168.598017
0.496744,30,168.621017
-0.653526,35,168.649018
-1.882465,72,168.702541
-113.504202,1000,169.499011
-1.239198,36,169.526011
-4.404209,21,169.543012
-13.583637,67,169.594537
-4.887171,25,169.612537
-16.725126,234,169.786966
-3.743434,26,169.806966
-4.652269,96,169.879669
-1.590484,47,169.913669
-2.003352,79,169.973679
-1.607757,112,170.492032
-0.038035,26,170.511032
4.129948,48,170.548051
6.777596,109,170.630543
-0.001907,20,170.646544
0.71656,25,170.665551
2.473469,32,170.689067
-108.300993,1000,171.482463
-10.517021,180,171.61626
-15.568767,64,171.664289
2.966104,111,171.748325
2.463141,25,171.766331
-75.194782,1000,172.982355
-3.230144,25,173.002355
7.06636,47,173.04036
-5.1875,31,173.065363
-0.374152,100,173.145867
8.505585,105,173.228451
-16.393027,237,173.415697
-63.39556,1000,174.628322
-0.367424,16,174.641322
-1.887228,37,174.67033
1.025479,133,174.772856
1.269994,29,174.795371
12.628568,160,174.921985
3.733616,54,174.964993
14.163172,108,175.050507
-5.35924,35,175.07802
-5.623135,26,175.098028
1.220388,25,175.118028
0.491162,27,175.140025
-1.12846,66,175.196555
-4.132418,16,175.209555
11.659052,78,175.270559
1.305995,36,175.298183
-21.082487,1000,176.06944
-4.574665,1000,177.31034
-0.928376,27,177.332339
15.908092,129,177.438939
-2.486157,21,177.455455
-3.034819,1000,178.644606
5.677815,31,178.667604
-1.912803,33,178.693115
0.643494,185,178.846646
13.939934,144,178.973391
4.349146,27,178.997914
9.286547,68,179.056255
30.408316,178,179.205502
10.346338,1000,180.001347
10.021751,144,180.107865
24.073466,182,180.241396
-0.800306,36,180.714509
0.174603,26,180.735509
14.517977,86,180.801017
1.221681,50,180.839018
36.747035,195,180.988244
2.393872,34,181.016249
1.798489,39,181.048868
-3.06838,16,181.061876
4.87967,51,181.101945
3.038516,29,181.12495
2.585882,186,181.275002
10.257143,44,181.310674
14.898917,104,181.393191
-5.400263,12,181.402192
11.674967,148,181.518549
36.003342,1000,182.728171
15.701225,142,182.839045
3.680182,20,182.856048
0.869688,30,182.879558
12.869199,83,182.944219
14.086504,89,183.013747
15.656443,113,183.102277
5.965622,49,183.144272
35.528183,129,183.250556
5.102169,47,183.288067
15.801793,129,183.389657
11.448436,74,183.448658
23.008615,103,183.529176
-0.861784,24,183.548172
1.792627,20,183.564172
47.384138,302,183.797539
-0.063585,18,183.811605
18.498998,100,183.885571
8.442603,87,183.94958
0.434754,12,183.95858
18.801986,154,184.071113
1.697455,63,184.117629
5.394526,58,184.159637
1.610169,43,184.191241
24.712328,191,184.774869
4.503611,38,184.803387
18.283686,134,184.906149
98.659613,511,185.299861
11.01044,55,185.348557
13.526815,90,185.420938
32.496625,206,185.586962
40.598817,188,185.739004
13.003646,122,185.833539
3.014935,31,185.857934
85.233074,1000,187.058491
21.274109,101,187.137017
58.336786,235,187.324277
5.021486,51,187.366284
46.592566,238,187.558322
21.267634,86,187.623847
18.504838,124,187.720629
16.044053,114,187.813773
14.759084,49,187.850771
59.766857,295,188.070925
10.222068,44,188.105447
8.841944,65,188.152448
17.393797,65,188.200087
26.353915,133,188.296124
18.094089,132,188.8322
22.65337,131,188.932257
28.638219,107,189.015783
20.734278,130,189.116449
0.440408,15,189.127449
11.975188,62,189.175981
13.338491,55,189.218045
4.846713,22,189.236045
98.806352,370,189.525853
122.875893,1000,190.290164
5.956653,34,190.31495
7.279661,39,190.344011
38.143416,126,190.8827
33.946813,117,190.971217
22.817702,93,191.04373
90.34591,389,191.347811
11.676054,74,191.407336
28.517758,234,191.590877
57.482215,204,191.749433
1.066029,17,191.762434
43.303396,188,191.90973
138.013595,1000,193.1142
66.850537,311,193.351756
1.066735,59,193.397281
6.854149,77,193.459278
9.744573,30,193.484281
5.67833,53,193.525793
184.897142,1000,194.306242
13.059704,67,194.35625
21.727011,89,194.420774
15.927331,60,194.908475
194.769637,1000,195.691025
189.275627,1000,196.886045
10.61385,46,196.921569
6.140145,34,196.947569
74.531334,269,197.155623
2.812625,14,197.166623
3.043628,39,197.19573
11.414993,41,197.226244
32.682004,100,197.304048
43.583585,145,197.417563
2.511041,20,197.433559
233.542043,1000,198.21646
42.396083,131,198.314052
65.313106,188,198.452576
12.865621,45,198.928268
4.955672,30,198.951269
21.783726,95,199.0238
75.214808,251,199.221031
49.597006,167,199.35005
5.02963,27,199.372046
52.714458,195,199.526083
223.509975,1000,200.31008
280.013155,861,201.39493
29.308681,105,201.476447
153.248727,491,201.861772
29.306772,104,201.947356
18.120486,97,202.026886
100.866171,380,202.320423
59.909292,183,202.46052
5.924576,34,202.485521
57.65449,148,203.041574
276.581959,1000,203.827623
265.229546,1000,205.037403
19.063189,51,205.077404
2.971127,13,205.08763
227.559007,659,205.590498
41.126424,105,205.677467
12.256648,51,205.717998
144.000895,401,206.045771
279.505684,1000,207.261738
162.684743,488,207.640043
4.155292,15,207.652044
157.709427,430,208.000532
46.652405,128,208.103381
283.625779,1000,209.29446
189.223578,464,209.648535
87.280677,226,209.826867
23.13555,73,209.887641
7.427891,26,209.909179
66.336316,203,210.068701
69.678628,176,210.20775
53.843052,162,210.33004
62.073828,160,210.445858
45.351647,81,210.505866
20.084454,56,210.547381
51.564217,145,211.096097
46.984228,111,211.180717
72.642616,221,211.34737
84.673915,231,211.52142
169.161407,410,211.840171
24.456605,86,211.907269
21.161882,43,211.942784
136.481337,341,212.21042
8.815228,28,212.231429
35.017424,82,212.294114
46.657586,142,212.399695
21.033371,56,212.440215
162.565399,427,213.200859
152.643433,353,213.474608
5.123552,19,213.488608
333.861653,1000,214.283966
314.546932,1000,215.48324
42.896167,133,215.58376
176.717968,386,215.886627
33.574213,72,215.943743
318.191474,1000,217.255871
74.397634,176,217.392699
388.620102,907,218.101315
107.173948,262,218.310207
75.03699,210,218.473427
134.056484,311,218.704146
364.184813,1000,219.93118
162.493223,412,220.266749
68.183863,174,220.410352
31.62395,65,220.462867
336.36233,788,221.523546
377.817595,1000,222.350729
118.944192,246,222.54879
418.87943,1000,223.748056
238.647971,567,224.223465
180.640456,402,224.568315
6.490436,21,224.586315
192.160788,416,224.91885
488.470548,1000,226.128642
186.397887,375,226.433426
25.320027,55,226.480427
114.471434,241,226.673242
293.552285,599,227.566229
62.591504,143,227.67475
468.044196,1000,228.445781
71.338964,137,228.553316
468.877952,1000,229.769537
461.834284,1000,230.541725
483.711013,1000,231.786884
515.471132,1000,232.582796
232.427425,460,232.960042
414.820455,1000,234.174846
63.553886,117,234.265944
262.885568,502,234.661357
448.278763,952,235.822223
6.366556,17,235.835738
264.78298,505,236.224211
266.689209,535,236.648551
516.688091,1000,237.873127
530.139896,1000,238.658037
75.668207,142,238.771586
48.883463,97,238.84805
37.261001,90,238.91753
121.511502,270,239.126109
462.959727,1000,240.327641
161.062919,284,240.547207
261.241198,516,240.964125
18.940065,37,240.993121
241.772316,454,241.340266
540.126377,1000,242.546233
329.070978,621,243.032368
547.434153,1000,244.226818
410.949693,767,244.831122
128.016178,243,245.030789
546.504442,1000,246.234978
573.706397,1000,247.013499
327.065074,573,247.450676
256.599131,456,248.256746
185.464542,322,248.507025
498.658867,1000,249.297192
575.506692,1000,256.737599
594.294356,1000,257.508582
596.635074,1000,258.741662
570.958595,1000,259.569502
594.178929,1000,260.779651
237.580111,394,261.092617
562.724365,962,261.849926
602.734083,1000,263.088369
202.744936,315,263.333847
194.883877,326,263.584179
195.675013,315,263.820433
114.701438,176,264.414645
58.877617,100,264.493308
358.139374,582,264.943116
650.237753,1000,265.716329
588.079799,1000,266.952842
518.261479,1000,267.726431
610.277844,1000,268.946926
622.063117,986,269.729493
632.131187,1000,270.946288
629.207254,1000,271.723463
449.381561,745,272.726424
622.477632,1000,273.532939
471.630574,806,274.140883
280.687838,439,274.958305
638.823878,1000,275.757552
641.696589,1000,276.994221
648.821573,1000,277.789951
36.160572,48,277.827947
646.724449,1000,279.064861
654.675024,1000,279.850361
663.922989,1000,281.084214
639.043026,1000,281.861044
644.042332,1000,283.08669
661.503748,1000,283.866553
682.492056,1000,285.084213
655.830372,1000,285.879061
682.206441,1000,287.099153
88.792454,121,287.194358
29.236104,48,287.232363
704.885705,1000,288.03041
695.672721,1000,289.257196
642.002666,1000,290.052654
710.328382,1000,291.255978
710.509228,1000,292.0578
727.425595,1000,293.257304
693.651706,1000,294.05091
140.369883,194,294.200816
736.414072,1000,295.403784
714.783662,1000,296.199821
732.700308,1000,297.42293
708.636025,1000,298.224308
735.044471,1000,299.454798
723.23371,1000,300.249273
640.644792,1000,301.445111
729.272543,1000,302.240478
723.510605,1000,303.443475
729.052724,1000,304.229895
747.67659,1000,305.435374
713.6367,1000,306.223023
771.528968,1000,307.432388
764.883739,1000,308.227675
693.145029,1000,309.433464
450.735687,597,309.910601
701.149738,913,310.624557
732.719818,1000,311.838895
227.743975,318,312.096121
772.410733,1000,312.868855
765.544412,1000,314.09557
763.70501,1000,314.870154
764.521454,1000,316.095121
781.140877,1000,316.873619
756.871524,1000,318.119471
756.661536,1000,318.893399
766.531081,1000,320.150496
766.892865,1000,320.927543
771.152293,1000,322.167652
340.915939,446,322.532845
750.343117,1000,323.30261
775.997778,1000,324.580676
780.857015,1000,325.342739
774.336279,1000,326.597265
684.895035,908,327.286885
779.916038,1000,328.544469
449.672019,564,328.976332
811.437248,1000,330.217159
744.405776,1000,331.015852
801.032318,1000,332.259378
821.024199,1000,333.081698
745.672537,1000,334.297711
791.361592,1000,335.106599
781.020175,1000,336.320542
824.853015,1000,337.123384
811.964168,1000,338.356075
786.205063,1000,339.153442
730.476654,897,339.832903
799.281323,1000,341.090428
228.113587,270,341.292597
788.721429,1000,342.51613
812.817722,1000,343.308654
802.987756,1000,344.520002
795.399527,1000,345.326244
799.456448,1000,346.588209
813.063551,1000,347.381917
807.396799,1000,348.598409
797.372129,1000,349.401278
786.449198,1000,350.156187
794.401179,1000,351.437261
830.208618,1000,352.244473
796.250192,1000,353.502956
809.920139,1000,354.241729
802.578801,1000,355.503991
822.386486,1000,356.261399
842.375934,1000,357.531679
816.784593,1000,358.320969
812.488352,989,359.590187
790.814374,1000,360.354569
806.995216,1000,361.623298
813.285138,1000,362.384735
843.782642,1000,363.649243
