episode,checkpoint_fraction,target_timesteps,actual_model_timesteps,condition_id,reward_id,constraint_id,ctrl_cost_weight,common_rescore_ctrl_cost_weight,forward_progress_shaping_weight,lateral_drift_shaping_weight,lateral_drift_shaping_scale,lateral_shaping_signal,lateral_velocity_target,effort_shaping_weight,effort_shaping_scale,orientation_shaping_weight,orientation_shaping_scale,orientation_shaping_function,replace_forward_reward_with_tracking,forward_velocity_target,forward_velocity_tracking_scale,forward_velocity_tracking_weight,reward_forward_tracking_sum,reward_forward_replacement_sum,action_rate_shaping_weight,reward_action_rate_shaping_sum,action_rate_penalty_sum,vertical_velocity_shaping_weight,vertical_velocity_shaping_scale,reward_vertical_velocity_shaping_sum,vertical_velocity_penalty_sum,roll_pitch_angular_velocity_shaping_weight,roll_pitch_angular_velocity_shaping_scale,reward_roll_pitch_angular_velocity_shaping_sum,roll_pitch_angular_velocity_penalty_sum,foot_geom_names,foot_landing_height_threshold,foot_landing_active_count_sum,foot_landing_active_count_by_foot,foot_lateral_velocity_shaping_weight,foot_lateral_velocity_shaping_scale,reward_foot_lateral_velocity_shaping_sum,foot_lateral_velocity_penalty_sum,foot_lateral_velocity_penalty_sum_by_foot,foot_vertical_velocity_shaping_weight,foot_vertical_velocity_shaping_scale,reward_foot_vertical_velocity_shaping_sum,foot_vertical_velocity_penalty_sum,foot_vertical_velocity_penalty_sum_by_foot,pitch_balance_shaping_weight,reward_pitch_balance_shaping_sum,pitch_balance_event_completed_count,pitch_balance_event_score_sum,pitch_balance_event_score_mean,pitch_balance_positive_time_seconds,pitch_balance_negative_time_seconds,pitch_balance_neutral_time_seconds,training_seed,seed,condition_objective_return,common_rescored_return,proxy_return,base_proxy_return,reward_shaping_sum,reward_forward_shaping_sum,reward_lateral_shaping_sum,reward_effort_shaping_sum,reward_orientation_shaping_sum,orientation_penalty_sum,reward_forward_sum,reward_ctrl_sum,reward_contact_sum,reward_survive_sum,base_reward_reconciliation_error,ctrl_cost_reconciliation_error,net_forward_progress,net_forward_progress_per_step,environment_dt,episode_duration_seconds,mean_forward_velocity,evaluation_horizon_steps,fixed_horizon_duration_seconds,fixed_horizon_mean_forward_velocity,net_displacement_direction_error_rad,net_displacement_direction_error_degrees,cumulative_squared_action,mean_squared_action_per_step,action_saturation_rate,cumulative_squared_action_change,mean_squared_action_change_per_transition,normalised_action_roughness,action_change_transition_count,effort_distance_min,effort_per_distance_defined,cumulative_squared_action_per_unit_distance,control_effort,control_effort_per_unit_distance,unhealthy_termination,termination_category,low_z_termination,high_z_termination,non_finite_termination,other_unhealthy_termination,time_limit_truncation,fall,lateral_drift_final_abs,lateral_drift_mean_abs,lateral_drift_max_abs,cumulative_lateral_path,cumulative_planar_path,forward_path_efficiency,torso_tilt_mean,torso_tilt_std,torso_tilt_rms,torso_tilt_p95,torso_tilt_max,inversion_tilt_threshold_rad,inverted_step_fraction,longest_inverted_run_steps,longest_inverted_run_seconds,sustained_inversion_seconds,sustained_inversion,full_horizon_completed,intent_compliant,intent_failure_reasons,action_observation_augmented,action_constraint_enabled,action_slew_l2_limit,action_slew_intervention_count,action_slew_intervention_rate,cumulative_action_correction_l2,mean_action_correction_l2,max_action_correction_l2,cumulative_proposed_squared_action_change,proposed_action_change_transition_count,proposed_normalised_action_roughness,episode_length,terminated,truncated
1,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,345.7047614439529,-626.651394759277,0.2,-1.3576804716981161,6.788402358490573,0.05,1.014092584749083,-15.830016140426759,316.6003228085349,0.05,1.9893176307304792,-16.516854781689684,330.3370956337936,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1517,"[315, 488, 575, 139]",0.025,1.0,-15.64735743792855,625.894297517143,"[101.90157474168001, 324.54062741791677, 149.89822906868224, 49.55386628886356]",0.025,1.0,-6.056529963089603,242.26119852358406,"[58.91506215221022, 85.38057973766423, 49.35235857105586, 48.61319806265368]",0.0,0.0,69,2.5981431966726083,0.03765424922713925,0.9,43.1,0.0,62403,72401,1185.7245219327588,1877.9285874860107,1185.7245219327588,1877.9285874860104,-692.2040655532516,0.0,-8.87578999121321,0.0,-1.2684420079283842,12.684420079283848,972.3561562032301,-92.89619135212315,-1.5313773650961686,1000.0,-2.2737367544323206e-13,0.0,48.61778165785139,0.04861778165785139,0.05,50.0,0.9723556331570278,1000,50.0,0.9723556331570278,0.0023156294439826107,0.13267579405642907,185.7923827042463,0.1857923827042463,0.0,217.22887547169833,0.21744632179349183,0.0067951975560466196,999,1e-08,True,3.821490334786641,185.7923827042463,3.821490334786641,False,none,False,False,False,False,True,False,0.11258096793307033,0.38894273583270633,1.485594015123779,29.027273797983337,60.4867307960654,0.8037759855425006,0.21145904783308572,0.07974211173610087,0.22599498510942237,0.3481683827188111,0.5200709877480222,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,217.22887547169833,999,0.0067951975560466196,1000,False,True
2,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,361.69666750223024,-552.0675684727942,0.2,-1.3298639911517718,6.649319955758859,0.05,1.014092584749083,-14.55310950801712,291.0621901603425,0.05,1.9893176307304792,-15.494877520057146,309.8975504011433,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1586,"[335, 474, 599, 178]",0.025,1.0,-15.920402419643526,636.816096785742,"[117.41090039724001, 325.7659114418298, 137.41958206187357, 56.21970288479854]",0.025,1.0,-6.317369333649066,252.69477334596226,"[66.60568410324039, 79.77474529439496, 51.48840496583167, 54.825938982495764]",0.0,0.0,73,5.680940043788341,0.07782109649025123,2.0,43.6,0.0,62403,72402,1204.0325588101018,1819.2547880946752,1204.0325588101018,1819.254788094673,-615.2222292845729,0.0,-8.35003812854716,0.0,-1.1889999107129077,11.889999107129066,913.7642359750248,-92.97463193324828,-1.5348159471014209,1000.0,-2.2737367544323206e-12,0.0,45.68819665572124,0.04568819665572124,0.05,50.0,0.9137639331144248,1000,50.0,0.9137639331144248,0.12541117603125035,7.185531090362875,185.94926386649655,0.18594926386649654,0.0,212.77823858428349,0.21299122981409757,0.006655975931690549,999,1e-08,True,4.069962867383414,185.94926386649655,4.069962867383414,False,none,False,False,False,False,True,False,5.760040083519297,2.3432648901938937,5.959152732435906,27.93631627982057,58.12374945072314,0.7860504025889682,0.20409608670220164,0.07869347535958403,0.2187415728006957,0.33649505398748714,0.43445395832294414,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,212.77823858428349,999,0.006655975931690549,1000,False,True
3,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,351.9833240540665,-540.452434677817,0.2,-1.3511260261353106,6.755630130676554,0.05,1.014092584749083,-14.314257070651214,286.28514141302344,0.05,1.9893176307304792,-14.632061382530972,292.6412276506194,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1634,"[371, 456, 617, 190]",0.025,1.0,-16.4465910488548,657.8636419541913,"[132.16583371530126, 299.8300882977649, 168.7826797891087, 57.085040152016]",0.025,1.0,-5.979063513903072,239.1625405561234,"[62.67686640338829, 73.37978813000748, 55.87052743482351, 47.23535858790379]",0.0,0.0,68,2.9531557022269097,0.04342876032686632,0.9500000000000001,43.550000000000004,0.0,62403,72403,1194.7042046219358,1797.3472340787293,1194.7042046219358,1797.347234078732,-602.6430294567954,0.0,-8.34672681227122,0.0,-1.1207689246319512,11.207689246319553,892.4357587318817,-93.59726298235503,-1.4912616707974786,1000.0,2.7284841053187847e-12,0.0,44.621787762857025,0.044621787762857024,0.05,50.0,0.8924357552571405,1000,50.0,0.8924357552571405,0.11970856203475078,6.8587953761712175,187.19452596471007,0.18719452596471006,0.0,216.18016418164973,0.2163965607423921,0.006762392523199753,999,1e-08,True,4.19513729390578,187.19452596471007,4.19513729390578,False,none,False,False,False,False,True,False,5.36727249677198,1.7012574616083769,5.36727249677198,27.75088052271095,57.13007953624133,0.7810559362962294,0.19736477634048094,0.07836106740894715,0.21235185854001284,0.3335096528584542,0.4876729601636263,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,216.18016418164973,999,0.006762392523199753,1000,False,True
4,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,363.15558181162186,-496.6141777144404,0.2,-1.279971643589599,6.399858217948004,0.05,1.014092584749083,-14.138959498546804,282.779189970936,0.05,1.9893176307304792,-15.241751664322342,304.83503328644673,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1667,"[413, 525, 580, 149]",0.025,1.0,-16.7424073042369,669.6962921694765,"[143.75289040476721, 341.59585211957057, 135.70135681974742, 48.64619282539062]",0.025,1.0,-5.804433081669679,232.17732326678657,"[58.83239706743351, 68.41430203840987, 55.502350241659784, 49.428273919283846]",0.0,0.0,65,7.840346246460799,0.1206207114840123,2.35,42.25,0.0,62403,72404,1210.9124698172416,1770.378429039485,1210.9124698172416,1770.3784290394822,-559.4659592222429,0.0,-8.447264243991373,0.0,-1.1969940714453338,11.96994071445332,859.7697595260631,-87.83176390658284,-1.559566579995335,1000.0,-2.7284841053187847e-12,0.0,42.988486632365316,0.04298848663236531,0.05,50.0,0.8597697326473063,1000,50.0,0.8597697326473063,0.05326679769850364,3.0519626963014255,175.66352781316567,0.17566352781316566,0.0,204.79546297433612,0.2050004634377739,0.006406264482430434,999,1e-08,True,4.086292437215306,175.66352781316567,4.086292437215306,False,none,False,False,False,False,True,False,2.29202719341504,1.320759522902494,2.872731048127655,27.94050780951757,56.14549167929455,0.765662306030151,0.20533074329749437,0.07747187408774947,0.2194598036492552,0.3321775390469279,0.4223125502674422,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,204.79546297433615,999,0.006406264482430435,1000,False,True
5,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,342.8479359602604,-592.955404122555,0.2,-1.338186720257058,6.69093360128529,0.05,1.014092584749083,-15.01647869177981,300.32957383559625,0.05,1.9893176307304792,-16.13885731514425,322.77714630288494,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1548,"[351, 466, 579, 152]",0.025,1.0,-15.80306869313755,632.1227477255015,"[133.97547456491603, 304.3094829431575, 146.2592944290257, 47.57849578840277]",0.025,1.0,-6.476198664361551,259.0479465744618,"[65.05380729717614, 83.05341773115038, 59.49990497118292, 51.44081657495228]",0.0,0.0,68,4.755841174649224,0.06993884080366507,1.4000000000000001,42.650000000000006,0.0,62403,72405,1185.7257306968231,1842.817645980497,1185.7257306968231,1842.8176459804956,-657.0919152836736,0.0,-8.16688763058501,0.0,-1.1968334458529455,11.968334458529453,935.8033400828148,-91.53533903317393,-1.4503550691439977,1000.0,-1.3642420526593924e-12,0.0,46.790294139363404,0.046790294139363406,0.05,50.0,0.9358058827872681,1000,50.0,0.9358058827872681,0.08560439858796079,4.904770746845817,183.07067806634785,0.18307067806634786,0.0,214.1098752411293,0.21432419944056985,0.006697631232517808,999,1e-08,True,3.9125780556343086,183.07067806634785,3.9125780556343086,False,none,False,False,False,False,True,False,4.015267896932808,1.914398680602209,4.319136221335427,27.06889571117257,58.56022023587875,0.7990115807436097,0.2055736083209581,0.07678595818556946,0.21944610229524403,0.3281311758471471,0.45217610762057825,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,214.1098752411293,999,0.006697631232517808,1000,False,True
6,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,351.9487482876074,-555.3885038594804,0.2,-1.3728170227698382,6.864085113849199,0.05,1.014092584749083,-14.773649419815662,295.47298839631316,0.05,1.9893176307304792,-15.354872060183611,307.0974412036729,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1574,"[341, 496, 603, 134]",0.025,1.0,-15.815283215635603,632.6113286254238,"[101.30361126675011, 321.90051516486545, 157.0536879028548, 52.353514290953996]",0.025,1.0,-6.092105413064826,243.68421652259354,"[56.85528467272216, 81.30077362868916, 54.23541034144349, 51.29274787973852]",0.0,0.0,73,2.117676767676768,0.02900927079009271,0.55,44.35,0.0,62403,72406,1194.207472914386,1812.7395210101079,1194.207472914386,1812.7395210101042,-618.5320480957214,0.0,-8.52625819055956,0.0,-1.208558914211048,12.085589142110509,907.3372521470895,-93.0461063466134,-1.5516247903683147,1000.0,-3.637978807091713e-12,0.0,45.36687349833107,0.045366873498331066,0.05,50.0,0.9073374699666213,1000,50.0,0.9073374699666213,0.022995838904754092,1.317564515605151,186.0922126932268,0.1860922126932268,0.0,219.65072364317436,0.21987059423741176,0.0068709560699191175,999,1e-08,True,4.101940432374575,186.0922126932268,4.101940432374575,False,none,False,False,False,False,True,False,1.0434332465582445,0.9411337097673048,1.9449304749441534,28.168503384412958,57.07192023421409,0.7949070806125434,0.20757528776578213,0.07445866117537149,0.22052571803550722,0.3314286288012269,0.49429227245021734,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,219.65072364317433,999,0.006870956069919117,1000,False,True
7,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,379.1461156205082,-555.8784997371797,0.2,-1.3096380142228905,6.548190071114461,0.05,1.014092584749083,-15.315112238036802,306.30224476073624,0.05,1.9893176307304792,-15.430150685073263,308.6030137014658,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1600,"[361, 515, 584, 140]",0.025,1.0,-17.021662728024662,680.866509120989,"[122.4391592483718, 354.5227423131689, 154.8106026707624, 49.09400488868506]",0.025,1.0,-6.738668433494831,269.5467373397935,"[66.08738358740172, 83.0794551317086, 58.10262757369929, 62.2772710469836]",0.0,0.0,73,4.605825504045319,0.06309350005541532,1.5,42.7,0.0,62403,72407,1222.048014108582,1843.4972873996753,1222.048014108582,1843.4972873996767,-621.4492732910921,0.0,-8.528917664554148,0.0,-1.2266237905066024,12.26623790506603,935.0246153576885,-90.14289801067721,-1.384429947336113,1000.0,1.3642420526593924e-12,0.0,46.75106660035014,0.046751066600350145,0.05,50.0,0.9350213320070029,1000,50.0,0.9350213320070029,0.046590787644189266,2.6694554962023083,180.28579602135443,0.18028579602135442,0.0,209.54208227566275,0.20975183410977252,0.006554744815930391,999,1e-08,True,3.8562926823150634,180.28579602135443,3.8562926823150634,False,none,False,False,False,False,True,False,2.179746437353328,1.9154387447491448,4.0342264442241795,28.39769667358454,58.327467467511426,0.8015274557632839,0.20769074681554356,0.0789746084048074,0.22219908884937148,0.33732403850950604,0.4703112902285872,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,209.5420822756627,999,0.00655474481593039,1000,False,True
8,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,361.9733451321982,-537.0207044293787,0.2,-1.3077621243454443,6.538810621727216,0.05,1.014092584749083,-14.756608024063418,295.132160481268,0.05,1.9893176307304792,-15.259763787516448,305.1952757503293,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1609,"[370, 484, 583, 172]",0.025,1.0,-16.600885277746066,664.0354111098433,"[135.5833655701615, 320.15317582671287, 147.37857481309786, 60.92029489986996]",0.025,1.0,-6.707948400215657,268.3179360086262,"[78.14088413795291, 83.07496033947781, 56.2826190447522, 50.81947248644342]",0.0,0.0,71,3.9662306017569167,0.055862402841646716,1.6,44.35,0.0,62403,72408,1206.1673544516527,1808.0235688744792,1206.1673544516527,1808.023568874478,-601.8562144228287,0.0,-9.029124702196201,0.0,-1.1734176773660978,11.734176773660982,898.9940495615763,-89.47534387919656,-1.4951368079005716,1000.0,-1.1368683772161603e-12,0.0,44.94967731215617,0.04494967731215617,0.05,50.0,0.8989935462431233,1000,50.0,0.8989935462431233,0.12621492853705532,7.231582716718564,178.95068775839312,0.17895068775839312,0.0,209.24193989527092,0.2094513912865575,0.0065453559777049215,999,1e-08,True,3.9811339804657013,178.95068775839312,3.9811339804657013,False,none,False,False,False,False,True,False,5.703639243701222,3.0340510252349198,5.7270095712713145,29.59487586976093,58.26278921278794,0.7714988918225406,0.2017351528722192,0.08084453396866083,0.21733133823033343,0.3386482025904212,0.48482772581115197,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,209.24193989527092,999,0.0065453559777049215,1000,False,True
9,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,367.6867243992558,-559.5989448100923,0.2,-1.3697411759820688,6.848705879910322,0.05,1.014092584749083,-14.810248849076311,296.20497698152604,0.05,1.9893176307304792,-15.469174739371958,309.38349478743885,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1632,"[338, 527, 617, 150]",0.025,1.0,-16.075070780371995,643.0028312148788,"[108.3664588342515, 352.906584355918, 136.66767223757017, 45.062115787139255]",0.025,1.0,-6.2014006898214085,248.05602759285597,"[59.16395884647928, 79.63674473286717, 56.54955504298831, 52.705768970521476]",0.0,0.0,67,4.039130096483038,0.060285523828105037,1.05,42.75,0.0,62403,72409,1208.9979254880386,1832.6688519302725,1208.9979254880386,1832.6688519302738,-623.6709264422352,0.0,-8.924077208906027,0.0,-1.22226818861338,12.222681886133826,927.2856692093465,-93.06670375631063,-1.5501135227633165,1000.0,1.3642420526593924e-12,0.0,46.3643313327582,0.0463643313327582,0.05,50.0,0.9272866266551639,1000,50.0,0.9272866266551639,0.05441401005604228,3.117693122593643,186.13340751262126,0.18613340751262125,0.0,219.1585881571303,0.21937796612325355,0.0068555614413516736,999,1e-08,True,4.014581946124408,186.13340751262126,4.014581946124408,False,none,False,False,False,False,True,False,2.5253621186852695,1.1740241927811912,2.530380153734792,29.113781007554316,59.18992296027289,0.7833146085335678,0.20783919266591955,0.07740704744941942,0.221785889999472,0.339049376658114,0.4042688757857015,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,219.1585881571303,999,0.0068555614413516736,1000,False,True
10,0.5,500000,501760,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,361.5392454336792,-527.4382392820086,0.2,-1.3370527372929026,6.685263686464509,0.05,1.014092584749083,-15.022536347131705,300.450726942634,0.05,1.9893176307304792,-15.434213650545516,308.68427301091003,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1626,"[364, 500, 601, 161]",0.025,1.0,-16.068896550641924,642.7558620256766,"[122.4720869824305, 324.4389860482755, 151.75142833265045, 44.093360662320414]",0.025,1.0,-6.307167642776049,252.28670571104186,"[54.53169568685063, 86.40408852885125, 59.54380517816206, 51.80711631717818]",0.0,0.0,69,5.4528920425979255,0.07902742090721632,1.9000000000000001,43.650000000000006,0.0,62403,72410,1204.7485776871915,1796.239771127272,1204.7485776871915,1796.2397711272695,-591.4911934400786,0.0,-8.696121426705032,0.0,-1.1869658029776713,11.869658029776723,888.977484715688,-91.31718294883986,-1.4205306395761856,1000.0,-2.5011104298755527e-12,0.0,44.44938462298217,0.044449384622982174,0.05,50.0,0.8889876924596435,1000,50.0,0.8889876924596435,0.04631505867305156,2.653657389866633,182.63436589767971,0.1826343658976797,0.0,213.9284379668643,0.2141425805474117,0.006691955642106616,999,1e-08,True,4.108816521235936,182.63436589767971,4.108816521235936,False,none,False,False,False,False,True,False,2.060149132260974,0.8654384049447184,2.247327037035542,28.736317080968718,57.30457051866402,0.7756690997013068,0.2045821156891651,0.07692275645517593,0.21856567095616194,0.3335137867381408,0.48641141393024195,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,213.9284379668643,999,0.006691955642106616,1000,False,True
1,0.75,750000,751616,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,459.8618944087916,-464.84496673814937,0.2,-0.8342747649335844,4.171373824667918,0.05,1.014092584749083,-9.831773071043028,196.63546142086062,0.05,1.9893176307304792,-13.51567808518421,270.3135617036844,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1849,"[165, 651, 631, 402]",0.025,1.0,-9.62933364668615,385.17334586744596,"[29.897849119074763, 165.1607760970017, 136.69714746649925, 53.4175731848703]",0.025,1.0,-5.088068182040879,203.522727281635,"[52.03682408366059, 47.131642474276724, 43.94348953258625, 60.41077119111169]",0.0,0.0,60,0.5,0.008333333333333333,0.05,43.95,0.0,62403,72401,1360.3532679495897,1870.8267885385783,1360.3532679495897,1870.8267885385783,-510.47352058898866,0.0,-5.514338567040397,0.0,-1.215087533911424,12.150875339114263,924.7068611469415,-52.01573542620428,-1.8643371821590522,1000.0,0.0,0.0,46.23532106390729,0.04623532106390729,0.05,50.0,0.9247064212781458,1000,50.0,0.9247064212781458,0.23074872679390093,13.220928173307819,104.03147085240856,0.10403147085240856,0.0,133.48396238937337,0.1336175799693427,0.0041755493740419595,999,1e-08,True,2.2500432236344676,104.03147085240856,2.2500432236344676,False,none,False,False,False,False,True,False,10.862215412397012,4.575773524613352,10.867020613916125,20.36744982013495,52.45991652521459,0.8813456849799699,0.21282882654134108,0.059718330559111486,0.2210483847752151,0.3211676151570865,0.41109648045420843,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,133.48396238937337,999,0.0041755493740419595,1000,False,True
2,0.75,750000,751616,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,458.1750738682426,-457.27703557404726,0.2,-0.8698256626398284,4.349128313199142,0.05,1.014092584749083,-9.439786507031764,188.79573014063521,0.05,1.9893176307304792,-13.688813994023015,273.7762798804609,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1906,"[186, 683, 634, 403]",0.025,1.0,-10.425135295141263,417.00541180565097,"[36.213968229072606, 193.92608657338369, 138.96130196567262, 47.90405503752215]",0.025,1.0,-4.899092717031765,195.9637086812708,"[54.419361667934645, 45.79288530274512, 45.45620739468933, 50.295254315901346]",0.0,0.0,63,0.8,0.012698412698412698,0.1,44.400000000000006,0.0,62403,72402,1356.8270630292734,1860.2932991735065,1356.8270630292734,1860.2932991735079,-503.4662361442332,0.0,-5.669891564401215,0.0,-1.1966548299172342,11.966548299172349,915.4521094422893,-53.216190982737636,-1.9426192860454141,1000.0,1.3642420526593924e-12,0.0,45.772627419632634,0.04577262741963264,0.05,50.0,0.9154525483926527,1000,50.0,0.9154525483926527,0.24457617471033646,14.013182580356538,106.43238196547527,0.10643238196547528,0.0,139.17210602237253,0.13931141743981235,0.004353481794994136,999,1e-08,True,2.325240825476946,106.43238196547527,2.325240825476946,False,none,False,False,False,False,True,False,11.423584436418107,5.791109136863848,11.525745969211547,20.73499563464711,52.28068147491753,0.8755170385755734,0.21173122727978694,0.05729980588127049,0.21934762446727354,0.3170675509982882,0.3828082251826904,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,139.1721060223725,999,0.004353481794994135,1000,False,True
3,0.75,750000,751616,S1_STAGE1_SHAPED,,,0.5,0.5,0.0,0.025,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.1,1.0,cosine,True,1.0,0.5,0.5,462.24567361221364,-460.0474560012908,0.2,-0.8691622125179591,4.3458110625898,0.05,1.014092584749083,-9.909045070596436,198.1809014119284,0.05,1.9893176307304792,-13.817513063748573,276.35026127497133,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,1915,"[161, 707, 646, 401]",0.025,1.0,-9.365240855663783,374.60963422655067,"[33.20954941520478, 174.6803732574463, 122.00329597970143, 44.716415574198614]",0.025,1.0,-4.971806122919139,198.87224491676585,"[52.67827518159419, 47.32606865760893, 48.946701734832885, 49.92119934272971]",0.0,0.0,60,0.8,0.013333333333333334,0.15000000000000002,43.5,0.0,62403,72403,1361.655515366452,1867.0544810496128,1361.655515366452,1867.0544810496117,-505.3989656831576,0.0,-5.155714216981715,0.0,-1.2630281394401073,12.6302813944011,922.2931296135057,-53.23163878608583,-2.0070097778071214,1000.0,-1.1368683772161603e-12,0.0,46.11485641484417,0.04611485641484417,0.05,50.0,0.9222971282968834,1000,50.0,0.9222971282968834,0.19407421876627015,11.119633647605918,106.46327757217166,0.10646327757217167,0.0,139.0659540028736,0.13920515916203566,0.004350161223813614,999,1e-08,True,2.3086546473101803,106.46327757217166,2.3086546473101803,False,none,False,False,False,False,True,False,9.063786744997314,4.874111146974284,9.209505744664726,20.016945162666506,51.99464174943193,0.8869155525116779,0.21777125283662024,0.05803855872427891,0.22537256456992,0.32103934662601585,0.4042470570766744,1.5707963267948966,0.0,0,0.0,1.0,False,True,False,direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,139.0659540028736,999,0.004350161223813614,1000,False,True
