episode,checkpoint_fraction,target_timesteps,actual_model_timesteps,condition_id,reward_id,constraint_id,ctrl_cost_weight,common_rescore_ctrl_cost_weight,forward_progress_shaping_weight,lateral_drift_shaping_weight,lateral_drift_shaping_scale,lateral_shaping_signal,lateral_velocity_target,effort_shaping_weight,effort_shaping_scale,orientation_shaping_weight,orientation_shaping_scale,orientation_shaping_function,replace_forward_reward_with_tracking,forward_velocity_target,forward_velocity_tracking_scale,forward_velocity_tracking_weight,reward_forward_tracking_sum,reward_forward_replacement_sum,action_rate_shaping_weight,reward_action_rate_shaping_sum,action_rate_penalty_sum,vertical_velocity_shaping_weight,vertical_velocity_shaping_scale,reward_vertical_velocity_shaping_sum,vertical_velocity_penalty_sum,roll_pitch_angular_velocity_shaping_weight,roll_pitch_angular_velocity_shaping_scale,reward_roll_pitch_angular_velocity_shaping_sum,roll_pitch_angular_velocity_penalty_sum,foot_geom_names,foot_landing_height_threshold,foot_landing_active_count_sum,foot_landing_active_count_by_foot,foot_lateral_velocity_shaping_weight,foot_lateral_velocity_shaping_scale,reward_foot_lateral_velocity_shaping_sum,foot_lateral_velocity_penalty_sum,foot_lateral_velocity_penalty_sum_by_foot,foot_vertical_velocity_shaping_weight,foot_vertical_velocity_shaping_scale,reward_foot_vertical_velocity_shaping_sum,foot_vertical_velocity_penalty_sum,foot_vertical_velocity_penalty_sum_by_foot,pitch_balance_shaping_weight,reward_pitch_balance_shaping_sum,pitch_balance_event_completed_count,pitch_balance_event_score_sum,pitch_balance_event_score_mean,pitch_balance_positive_time_seconds,pitch_balance_negative_time_seconds,pitch_balance_neutral_time_seconds,training_seed,seed,condition_objective_return,common_rescored_return,proxy_return,base_proxy_return,reward_shaping_sum,reward_forward_shaping_sum,reward_lateral_shaping_sum,reward_effort_shaping_sum,reward_orientation_shaping_sum,orientation_penalty_sum,reward_forward_sum,reward_ctrl_sum,reward_contact_sum,reward_survive_sum,base_reward_reconciliation_error,ctrl_cost_reconciliation_error,net_forward_progress,net_forward_progress_per_step,environment_dt,episode_duration_seconds,mean_forward_velocity,evaluation_horizon_steps,fixed_horizon_duration_seconds,fixed_horizon_mean_forward_velocity,net_displacement_direction_error_rad,net_displacement_direction_error_degrees,cumulative_squared_action,mean_squared_action_per_step,action_saturation_rate,cumulative_squared_action_change,mean_squared_action_change_per_transition,normalised_action_roughness,action_change_transition_count,effort_distance_min,effort_per_distance_defined,cumulative_squared_action_per_unit_distance,control_effort,control_effort_per_unit_distance,unhealthy_termination,termination_category,low_z_termination,high_z_termination,non_finite_termination,other_unhealthy_termination,time_limit_truncation,fall,lateral_drift_final_abs,lateral_drift_mean_abs,lateral_drift_max_abs,cumulative_lateral_path,cumulative_planar_path,forward_path_efficiency,torso_tilt_mean,torso_tilt_std,torso_tilt_rms,torso_tilt_p95,torso_tilt_max,inversion_tilt_threshold_rad,inverted_step_fraction,longest_inverted_run_steps,longest_inverted_run_seconds,sustained_inversion_seconds,sustained_inversion,full_horizon_completed,intent_compliant,intent_failure_reasons,action_observation_augmented,action_constraint_enabled,action_slew_l2_limit,action_slew_intervention_count,action_slew_intervention_rate,cumulative_action_correction_l2,mean_action_correction_l2,max_action_correction_l2,cumulative_proposed_squared_action_change,proposed_action_change_transition_count,proposed_normalised_action_roughness,episode_length,terminated,truncated
1,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,20.321161274882993,0.0,1.014092584749083,0.0,54.112788377285355,0.0,1.9893176307304792,0.0,384.32242142842716,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,27,"[3, 7, 12, 5]",0.0,1.0,0.0,11.11788644381323,"[2.648078381271201, 3.9802863392577787, 3.9347306604881522, 0.5547910627960985]",0.0,1.0,0.0,10.445301584010462,"[0.8283044361113046, 4.513023459212203, 4.045420776925416, 1.0585529117615402]",0.0,0.0,2,1.8,0.9,30.1,19.6,0.0,62402,72401,767.2819285760273,767.2819285760283,767.2819285760273,767.2819285760273,0.0,0.0,0.0,0.0,0.0,940.2059705053402,59.63516964090547,-290.8849776077271,-1.4682634571500943,1000.0,-1.0231815394945443e-12,0.0,2.9815319543704044,0.0029815319543704043,0.05,50.0,0.05963063908740809,1000,50.0,0.05963063908740809,0.037537268975624455,2.1507270867506443,581.7699552154542,0.5817699552154542,0.000375,650.2771607962558,0.6509280888851409,0.020341502777660652,999,1e-08,True,195.1245078432519,581.7699552154542,195.1245078432519,False,none,False,False,False,False,True,False,0.11197116273211807,0.37476710291575427,0.8268720492060588,11.131964974194466,19.35454737532958,0.15404813641732776,2.7393259016180704,0.4561043085687906,2.7770375466620307,3.0135926261063157,3.132938242989534,1.5707963267948966,0.967,967,48.35,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,650.2771607962558,999,0.020341502777660652,1000,False,True
2,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,24.773191730072963,0.0,1.014092584749083,0.0,359.8925627483511,0.0,1.9893176307304792,0.0,515.8927563878249,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,942,"[276, 261, 262, 143]",0.0,1.0,0.0,415.32828058418875,"[109.23423692799156, 146.4733819662918, 108.71898019461639, 50.90168149528921]",0.0,1.0,0.0,265.9406341790015,"[68.31750470176891, 73.92013702536453, 70.68896344562056, 53.0140290062474]",0.0,0.0,67,34.56952519978936,0.5159630626834233,15.75,23.3,0.0,62402,72402,779.8639903119202,779.8639903119191,779.8639903119202,779.8639903119202,0.0,0.0,0.0,0.0,0.0,17.993745807994536,157.89527263039315,-324.95934550779486,-1.0719368106793281,948.0,1.1368683772161603e-12,0.0,7.894761680726738,0.008319032329532917,0.05,47.45,0.16638064659065832,1000,50.0,0.15789523361453475,0.023356898706403808,1.3382517183915104,649.9186910155897,0.6848458282566804,0.0023709167544783984,792.7421353623348,0.8362258811838975,0.026132058786996797,948,1e-08,True,82.32277518930282,649.9186910155897,82.32277518930282,True,high_z_excursion,False,True,False,False,False,True,0.18443068850370883,4.07785132000715,7.563556272034392,30.252266055768807,48.22928931044353,0.16369226653765379,0.22740002905517373,0.16168849021350726,0.27902319093906386,0.5250523866157024,1.0208362093935166,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;tilt_rms;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,792.7421353623348,948,0.026132058786996797,949,True,False
3,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.685310779002568,0.0,1.014092584749083,0.0,75.70778782517391,0.0,1.9893176307304792,0.0,108.7131863941792,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,169,"[40, 47, 49, 33]",0.0,1.0,0.0,69.8618773722435,"[15.556384176102238, 21.835047698212176, 19.638863322979287, 12.831582174949766]",0.0,1.0,0.0,50.09529202997325,"[16.264635353028563, 12.166264581623507, 12.349099108417603, 9.315292986903598]",0.0,0.0,17,6.262698412698413,0.36839402427637724,3.0500000000000003,5.2,0.0,62402,72403,217.62928668026262,217.62928668026262,217.62928668026262,217.62928668026262,0.0,0.0,0.0,0.0,0.0,3.054933574354002,90.45611212590642,-70.63547218372862,-0.19135326191521046,198.0,0.0,0.0,4.522804503418667,0.02272766082119933,0.05,9.950000000000001,0.45455321642398655,1000,50.0,0.09045609006837334,0.2561149148737128,14.674303692616096,141.27094436745725,0.709904243052549,0.002512562814070352,181.92994492808216,0.9188381056973847,0.02871369080304327,198,1e-08,True,31.235253316979396,141.27094436745725,31.235253316979396,True,high_z_excursion,False,True,False,False,False,True,1.1843677883980908,1.2517817343889408,2.3407077558024962,5.434393550431188,9.255875258812216,0.4886414711685589,0.2138282249698773,0.12913845638821514,0.24979842015533124,0.44510015314511675,0.7715563986310668,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,181.92994492808216,198,0.02871369080304327,199,True,False
4,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0084480640329623,0.0,1.014092584749083,0.0,19.46793324684277,0.0,1.9893176307304792,0.0,18.623032654087563,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,41,"[8, 12, 13, 8]",0.0,1.0,0.0,19.500617652995693,"[4.138959180569094, 5.133864568877621, 7.887294939230193, 2.340498964318789]",0.0,1.0,0.0,16.70881353396701,"[5.2962694352221185, 4.822174631850849, 4.064260791847197, 2.526108675046846]",0.0,0.0,3,0.7857142857142857,0.2619047619047619,0.7000000000000001,1.0,0.0,62402,72404,63.63615186390287,63.63615186390286,63.63615186390287,63.63615186390287,0.0,0.0,0.0,0.0,0.0,1.0888684112814377,35.51569293577633,-15.836657376239849,-0.04288369563362564,44.0,7.105427357601002e-15,0.0,1.7758062400557426,0.03946236089012761,0.05,2.25,0.7892472178025522,1000,50.0,0.03551612480111485,0.12411546636360783,7.11129239493266,31.673314752479698,0.7038514389439933,0.0,32.27033804905479,0.7334167738421544,0.022919274182567326,44,1e-08,True,17.836019514992508,31.673314752479698,17.836019514992508,True,high_z_excursion,False,True,False,False,False,True,0.22154379110867117,0.14230117942329365,0.33649428543620696,1.0254507627976261,2.316643729283663,0.7665426572107596,0.24302031495347898,0.20272643607070753,0.31647572001974933,0.7255249180306602,0.8596372279428713,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,32.27033804905479,44,0.022919274182567326,45,True,False
5,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,18.10252367239196,0.0,1.014092584749083,0.0,246.25626061523187,0.0,1.9893176307304792,0.0,324.06199653775354,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,753,"[149, 218, 239, 147]",0.0,1.0,0.0,335.8143813744766,"[66.78852416913345, 120.51449364711392, 98.24555787650253, 50.26580568172663]",0.0,1.0,0.0,175.82516780888992,"[38.87640218016841, 44.68117288552036, 48.88775456065465, 43.37983818254652]",0.0,0.0,55,23.569447165956788,0.4285354030173961,13.200000000000001,16.35,0.0,62402,72405,306.410797275864,306.4107972758642,306.410797275864,306.410797275864,0.0,0.0,0.0,0.0,0.0,11.629237004507045,-154.09616822520294,-240.62213623415425,-0.8708982647785942,702.0,-1.7053025658242404e-13,0.0,-7.704807080105328,-0.010959896273265048,0.05,35.15,-0.21919792546530095,1000,50.0,-0.15409614160210658,1.5707963236309654,89.9999998187201,481.2442724683085,0.684557997821207,0.002844950213371266,579.2807575165427,0.8251862642685794,0.025787070758393107,702,1e-08,False,nan,481.2442724683085,nan,True,high_z_excursion,False,True,False,False,False,True,3.160624951022532,3.022330471175085,7.218332692240229,21.14390958443721,31.883203482065408,-0.2416572438976953,0.20677518976022083,0.1579684948410295,0.2602114994820861,0.599546864542414,0.8219975673092642,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,579.2807575165427,702,0.025787070758393107,703,True,False
6,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.4737838235121776,0.0,1.014092584749083,0.0,41.626817537000015,0.0,1.9893176307304792,0.0,77.38234418947233,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,102,"[13, 34, 37, 18]",0.0,1.0,0.0,39.50930893335179,"[8.086398424547603, 15.019583374798868, 12.545220823422776, 3.858106310582543]",0.0,1.0,0.0,29.691593215009103,"[4.706853085193073, 8.983482378099723, 10.222915863943633, 5.778341887772669]",0.0,0.0,6,2.72825311942959,0.454708853238265,0.8,4.3,0.0,62402,72406,114.53455505367884,114.53455505367886,114.53455505367884,114.53455505367884,0.0,0.0,0.0,0.0,0.0,5.504799446046417,42.24354520868489,-43.591939176010825,-0.11705097899521492,116.0,-1.4210854715202004e-14,0.0,2.112179205526844,0.018052813722451655,0.05,5.8500000000000005,0.3610562744490331,1000,50.0,0.04224358411053688,1.2179275096490754,69.78210605577087,87.18387835202165,0.7451613534360825,0.0010683760683760685,111.16108235238968,0.9582851926930145,0.029946412271656703,116,1e-08,True,41.27674305470461,87.18387835202165,41.27674305470461,True,high_z_excursion,False,True,False,False,False,True,5.7352071123140185,2.215671627820398,5.7352071123140185,5.960920356831595,7.7442636629842925,0.2727411278134227,0.3434019623260499,0.2921027560921776,0.4508313740702038,0.8746001804756176,1.5894391307958318,1.5707963267948966,0.008547008547008548,1,0.05,1.0,False,False,False,full_horizon;forward_velocity;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,111.16108235238968,116,0.029946412271656703,117,True,False
7,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.137175056925644,0.0,1.014092584749083,0.0,67.71606560115252,0.0,1.9893176307304792,0.0,97.31821674542807,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,157,"[32, 37, 50, 38]",0.0,1.0,0.0,74.59084144215652,"[13.882184717197461, 24.037399223271855, 24.81249650314554, 11.858760998541676]",0.0,1.0,0.0,45.83169015653559,"[9.734616118033204, 13.262702914867344, 15.846247526486605, 6.988123597148408]",0.0,0.0,12,4.687445887445888,0.39062049062049065,2.5,4.3500000000000005,0.0,62402,72407,203.18492717867548,203.1849271786756,203.18492717867548,203.18492717867548,0.0,0.0,0.0,0.0,0.0,2.5972638025574217,94.65854660228624,-63.2774172960933,-0.1962021275173564,172.0,-1.1368683772161603e-13,0.0,4.731512560885404,0.027349783588932974,0.05,8.65,0.5469956717786595,1000,50.0,0.09463025121770809,0.47506839979189436,27.219414288109224,126.5548345921866,0.7315308357929861,0.001445086705202312,164.3896018216206,0.9557534989629105,0.029867296842590953,172,1e-08,True,26.74722574729982,126.5548345921866,26.74722574729982,True,high_z_excursion,False,True,False,False,False,True,2.4336942055527944,1.0364507853360538,2.537943977809953,5.8241913298209145,9.387399542547383,0.5040280366719591,0.21144629175762156,0.12658415159202369,0.24644082805477188,0.444765036116222,0.5981338951171816,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,164.3896018216206,172,0.029867296842590953,173,True,False
8,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,4.029945636313024,0.0,1.014092584749083,0.0,56.29050344298607,0.0,1.9893176307304792,0.0,78.78220412877644,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,154,"[22, 51, 51, 30]",0.0,1.0,0.0,68.79343779356033,"[9.609235216785617, 25.921051497908415, 22.733813973108614, 10.529337105757701]",0.0,1.0,0.0,37.59172973175734,"[5.603735346214014, 10.352219767345844, 11.077187285308469, 10.55858733288902]",0.0,0.0,13,7.045624310330194,0.5419711007946303,1.55,4.15,0.0,62402,72408,221.14700724352753,221.14700724352755,221.14700724352753,221.14700724352753,0.0,0.0,0.0,0.0,0.0,2.771580316241896,121.65367926309379,-57.326269702293274,-0.1804023172729729,157.0,-2.842170943040401e-14,0.0,6.0827144692255235,0.03849819284319952,0.05,7.9,0.7699638568639903,1000,50.0,0.12165428938451046,0.540386421783182,30.9618612743527,114.65253940458655,0.7256489835733326,0.0015822784810126582,128.95826036201677,0.8213901933886418,0.025668443543395057,157,1e-08,True,18.848910298954834,114.65253940458655,18.848910298954834,True,high_z_excursion,False,True,False,False,False,True,3.649355045454335,2.047315680418123,3.9896482500496693,5.155287260789108,9.024054635991764,0.6740555897085412,0.2060924750363789,0.17292072056322721,0.269027292048086,0.6766590873170224,0.8763835659873583,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,128.95826036201677,157,0.025668443543395057,158,True,False
9,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,26.51961306411373,0.0,1.014092584749083,0.0,310.1059572151085,0.0,1.9893176307304792,0.0,491.45113915099523,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,770,"[227, 163, 255, 125]",0.0,1.0,0.0,348.0675830678849,"[102.75399808756828, 95.24553925049034, 102.39045792554238, 47.677587804283164]",0.0,1.0,0.0,204.6500584179888,"[59.534005719118305, 49.57796272940217, 51.90729897373127, 43.63079099573699]",0.0,0.0,55,29.58275972129171,0.5378683585689401,20.150000000000002,24.700000000000003,0.0,62402,72409,865.4978796910794,865.4978796910793,865.4978796910794,865.4978796910794,0.0,0.0,0.0,0.0,0.0,220.68897224534828,218.85476571018182,-352.0881343189888,-1.2687517001137252,1000.0,1.1368683772161603e-13,0.0,10.942737872734744,0.010942737872734745,0.05,50.0,0.21885475745469488,1000,50.0,0.21885475745469488,0.11839749970533972,6.783677038017374,704.1762686379776,0.7041762686379777,0.002125,848.6276180516394,0.8494770951467862,0.026546159223337067,999,1e-08,True,64.35101314018719,704.1762686379776,64.35101314018719,False,none,False,False,False,False,True,False,1.3016808023507793,2.2997960706223695,5.77257413299861,24.300791822331053,40.98332217329148,0.2670046568324821,0.7689924223530138,1.072803872017968,1.319946019143624,2.9028401767134886,3.076402904119607,1.5707963267948966,0.215,215,10.75,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,848.6276180516394,999,0.026546159223337067,1000,False,True
10,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.2260418408671203,0.0,1.014092584749083,0.0,23.833777366044362,0.0,1.9893176307304792,0.0,21.572384427386787,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,31,"[10, 10, 6, 5]",0.0,1.0,0.0,13.470339155221918,"[3.2217811604953526, 5.413255121098617, 2.752781119916258, 2.0825217537116947]",0.0,1.0,0.0,20.2297925194226,"[6.027379462263569, 6.042108281362894, 4.684133918925174, 3.476170856870966]",0.0,0.0,3,1.9487179487179487,0.6495726495726496,0.8,1.25,0.0,62402,72410,53.723924713552485,53.72392471355249,53.723924713552485,53.723924713552485,0.0,0.0,0.0,0.0,0.0,1.185219066824591,26.789666080334865,-19.002106043384405,-0.06363532339796914,46.0,-7.105427357601002e-15,0.0,1.3394795445944832,0.028499564778606025,0.05,2.35,0.5699912955721205,1000,50.0,0.02678959089188966,0.21247185426411802,12.173740514652666,38.00421208676881,0.8086002571652938,0.005319148936170213,39.23333890774785,0.852898671907562,0.02665308349711131,46,1e-08,True,28.3723721203031,38.00421208676881,28.3723721203031,True,high_z_excursion,False,True,False,False,False,True,0.28896319191072434,0.0762225735862858,0.28896319191072434,1.023912916938288,1.9290361676569516,0.6943776208309477,0.26537669130527564,0.17978426632884642,0.3205419952323519,0.5416421428836518,0.6781471544462274,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,39.23333890774785,46,0.02665308349711131,47,True,False
