episode,checkpoint_fraction,target_timesteps,actual_model_timesteps,condition_id,reward_id,constraint_id,ctrl_cost_weight,common_rescore_ctrl_cost_weight,forward_progress_shaping_weight,lateral_drift_shaping_weight,lateral_drift_shaping_scale,lateral_shaping_signal,lateral_velocity_target,effort_shaping_weight,effort_shaping_scale,orientation_shaping_weight,orientation_shaping_scale,orientation_shaping_function,replace_forward_reward_with_tracking,forward_velocity_target,forward_velocity_tracking_scale,forward_velocity_tracking_weight,reward_forward_tracking_sum,reward_forward_replacement_sum,action_rate_shaping_weight,reward_action_rate_shaping_sum,action_rate_penalty_sum,vertical_velocity_shaping_weight,vertical_velocity_shaping_scale,reward_vertical_velocity_shaping_sum,vertical_velocity_penalty_sum,roll_pitch_angular_velocity_shaping_weight,roll_pitch_angular_velocity_shaping_scale,reward_roll_pitch_angular_velocity_shaping_sum,roll_pitch_angular_velocity_penalty_sum,foot_geom_names,foot_landing_height_threshold,foot_landing_active_count_sum,foot_landing_active_count_by_foot,foot_lateral_velocity_shaping_weight,foot_lateral_velocity_shaping_scale,reward_foot_lateral_velocity_shaping_sum,foot_lateral_velocity_penalty_sum,foot_lateral_velocity_penalty_sum_by_foot,foot_vertical_velocity_shaping_weight,foot_vertical_velocity_shaping_scale,reward_foot_vertical_velocity_shaping_sum,foot_vertical_velocity_penalty_sum,foot_vertical_velocity_penalty_sum_by_foot,pitch_balance_shaping_weight,reward_pitch_balance_shaping_sum,pitch_balance_event_completed_count,pitch_balance_event_score_sum,pitch_balance_event_score_mean,pitch_balance_positive_time_seconds,pitch_balance_negative_time_seconds,pitch_balance_neutral_time_seconds,training_seed,seed,condition_objective_return,common_rescored_return,proxy_return,base_proxy_return,reward_shaping_sum,reward_forward_shaping_sum,reward_lateral_shaping_sum,reward_effort_shaping_sum,reward_orientation_shaping_sum,orientation_penalty_sum,reward_forward_sum,reward_ctrl_sum,reward_contact_sum,reward_survive_sum,base_reward_reconciliation_error,ctrl_cost_reconciliation_error,net_forward_progress,net_forward_progress_per_step,environment_dt,episode_duration_seconds,mean_forward_velocity,evaluation_horizon_steps,fixed_horizon_duration_seconds,fixed_horizon_mean_forward_velocity,net_displacement_direction_error_rad,net_displacement_direction_error_degrees,cumulative_squared_action,mean_squared_action_per_step,action_saturation_rate,cumulative_squared_action_change,mean_squared_action_change_per_transition,normalised_action_roughness,action_change_transition_count,effort_distance_min,effort_per_distance_defined,cumulative_squared_action_per_unit_distance,control_effort,control_effort_per_unit_distance,unhealthy_termination,termination_category,low_z_termination,high_z_termination,non_finite_termination,other_unhealthy_termination,time_limit_truncation,fall,lateral_drift_final_abs,lateral_drift_mean_abs,lateral_drift_max_abs,cumulative_lateral_path,cumulative_planar_path,forward_path_efficiency,torso_tilt_mean,torso_tilt_std,torso_tilt_rms,torso_tilt_p95,torso_tilt_max,inversion_tilt_threshold_rad,inverted_step_fraction,longest_inverted_run_steps,longest_inverted_run_seconds,sustained_inversion_seconds,sustained_inversion,full_horizon_completed,intent_compliant,intent_failure_reasons,action_observation_augmented,action_constraint_enabled,action_slew_l2_limit,action_slew_intervention_count,action_slew_intervention_rate,cumulative_action_correction_l2,mean_action_correction_l2,max_action_correction_l2,cumulative_proposed_squared_action_change,proposed_action_change_transition_count,proposed_normalised_action_roughness,episode_length,terminated,truncated
1,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,22.13393530977803,0.0,1.014092584749083,0.0,95.98682671189408,0.0,1.9893176307304792,0.0,358.48643276414884,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,140,"[22, 50, 38, 30]",0.0,1.0,0.0,70.15066735506157,"[7.632190277551543, 25.722757186152656, 28.4354544428648, 8.360265448492594]",0.0,1.0,0.0,41.13315004557653,"[6.082680313730432, 9.763864987953871, 14.632202181395757, 10.654402562496445]",0.0,0.0,12,5.358983804178425,0.4465819836815354,19.55,15.350000000000001,0.0,62401,72401,750.6829351110382,750.6829351110382,750.6829351110382,750.6829351110382,0.0,0.0,0.0,0.0,0.0,835.9841949515777,80.88746704173943,-328.82738468606425,-1.3771472446368913,1000.0,0.0,0.0,4.044405137680436,0.0040444051376804365,0.05,50.0,0.08088810275360872,1000,50.0,0.08088810275360872,0.181050235675214,10.373414384038652,657.6547693721285,0.6576547693721285,0.000375,708.2859299128969,0.7089949248377346,0.022156091401179207,999,1e-08,True,162.6085288155156,657.6547693721285,162.6085288155156,False,none,False,False,False,False,True,False,0.7403475668090764,0.8395436119355384,2.137667388568241,14.581270796300224,23.08940088090938,0.1751628445684099,2.4640593518740204,0.9362226385438814,2.63592513521911,3.033483441200395,3.126039051878526,1.5707963267948966,0.855,855,42.75,1.0,True,True,False,forward_velocity;no_sustained_inversion;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,708.2859299128968,999,0.022156091401179204,1000,False,True
2,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.49314617710187597,0.0,1.014092584749083,0.0,9.629102968732067,0.0,1.9893176307304792,0.0,8.691110599576172,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,11,"[3, 3, 2, 3]",0.0,1.0,0.0,7.952391784892506,"[1.2762749077188813, 2.714945148024735, 1.2220397755165597, 2.73913195363233]",0.0,1.0,0.0,6.154972272128397,"[0.37812575386260694, 2.0195588515635468, 1.9304976134988738, 1.8267900532033694]",0.0,0.0,1,0.0,0.0,0.4,0.30000000000000004,0.0,62401,72402,20.407278015186936,20.40727801518694,20.407278015186936,20.407278015186936,0.0,0.0,0.0,0.0,0.0,0.42060703011118283,12.460019783838792,-8.033888596982658,-0.018853171669197796,16.0,-3.552713678800501e-15,0.0,0.622991325074289,0.03664654853378171,0.05,0.8500000000000001,0.7329309706756341,1000,50.0,0.01245982650148578,0.31633758019605807,18.12480824661534,16.067777193965316,0.945163364350901,0.0,15.780677667260031,0.9862923542037519,0.030821636068867248,16,1e-08,True,25.791333759020326,16.067777193965316,25.791333759020326,True,high_z_excursion,False,True,False,False,False,True,0.2039235582052459,0.055578142459523014,0.2039235582052459,0.42385492908383404,0.780873136810829,0.7978137493865565,0.26868272285607303,0.1688388349183091,0.31732783952550614,0.5387384697390416,0.5428063471181205,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;tilt_rms;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,15.780677667260031,16,0.030821636068867248,17,True,False
3,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,25.52527551190373,0.0,1.014092584749083,0.0,387.88822552836456,0.0,1.9893176307304792,0.0,402.63037471442044,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,948,"[208, 204, 268, 268]",0.0,1.0,0.0,452.2322304133686,"[83.30918357185156, 111.96188009647854, 151.92722095554868, 105.03394578949013]",0.0,1.0,0.0,237.67176793708012,"[63.53399155869861, 53.05333280052489, 59.000542128977386, 62.083901448879274]",0.0,0.0,64,25.96046579351062,0.4056322780236034,19.150000000000002,20.700000000000003,0.0,62401,72403,618.531147230349,618.5311472303504,618.531147230349,618.531147230349,0.0,0.0,0.0,0.0,0.0,12.593269266811864,41.84935055830658,-349.2706146740121,-1.0475886539440862,927.0,-1.3642420526593924e-12,0.0,2.092469607052704,0.0022548163869102415,0.05,46.400000000000006,0.04509632773820482,1000,50.0,0.04184939214105408,1.4104229014574128,80.81127958210575,698.5412293480242,0.7527383936939916,0.0021551724137931034,816.8088163809193,0.8811314092566551,0.027535356539270472,927,1e-08,True,333.83578284414705,698.5412293480242,333.83578284414705,True,high_z_excursion,False,True,False,False,False,True,12.935432305116738,6.494654659569731,12.955715505251455,31.29465237716254,48.03577098326958,0.04356065415878288,0.189121019499507,0.1398276502331723,0.23519891961117356,0.458616756009469,0.8674337617998098,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,816.8088163809193,927,0.027535356539270472,928,True,False
4,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,7.8345452076528455,0.0,1.014092584749083,0.0,131.53812774472354,0.0,1.9893176307304792,0.0,157.75385752356587,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,282,"[88, 52, 65, 77]",0.0,1.0,0.0,132.47047987062118,"[41.62723805843024, 31.025354737477524, 33.75005714683145, 26.067829927881995]",0.0,1.0,0.0,89.36161238134335,"[20.7806820166253, 18.375960813799782, 25.52301749796902, 24.681952052949207]",0.0,0.0,25,13.573737373737373,0.542949494949495,5.95,6.7,0.0,62401,72404,188.88150281655163,188.88150281655152,188.88150281655163,188.88150281655163,0.0,0.0,0.0,0.0,0.0,4.331389189435168,-7.943944313517629,-111.83904361670004,-0.33550925323077474,309.0,1.1368683772161603e-13,0.0,-0.3971967127946405,-0.0012812797186923888,0.05,15.5,-0.025625594373847777,1000,50.0,-0.00794393425589281,1.5707963254567365,89.99999992332907,223.67808723340008,0.7215422168819358,0.0008064516129032258,250.70544664489105,0.8113444875239193,0.025354515235122478,309,1e-08,False,nan,223.67808723340008,nan,True,high_z_excursion,False,True,False,False,False,True,7.472947873580542,2.5309734975204963,7.570741997982673,11.786663680587392,17.94790490613164,-0.022130533612251535,0.19563102738265434,0.13574881839577976,0.23811602333871454,0.4916454851402242,0.6788612664261174,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,250.70544664489105,309,0.025354515235122478,310,True,False
5,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,7.294653398341263,0.0,1.014092584749083,0.0,95.57658313011338,0.0,1.9893176307304792,0.0,120.91366039002489,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,335,"[57, 81, 86, 111]",0.0,1.0,0.0,160.59462416144717,"[27.550712425649568, 43.79644315716046, 45.71450873347988, 43.532959845157215]",0.0,1.0,0.0,73.32375564804721,"[14.910261133536396, 18.367062812664997, 20.228128273295106, 19.818303428550696]",0.0,0.0,25,12.059923409923408,0.4823969363969363,7.300000000000001,5.300000000000001,0.0,62401,72405,214.83655848271744,214.83655848271755,214.83655848271744,214.83655848271744,0.0,0.0,0.0,0.0,0.0,2.85749221012518,31.614604040073374,-107.41184392482123,-0.3662016325345478,291.0,-1.1368683772161603e-13,0.0,1.5807254121924976,0.00541344319244006,0.05,14.600000000000001,0.1082688638488012,1000,50.0,0.031614508243849954,0.5591889220239348,32.03916518244155,214.82368784964245,0.7356975611289125,0.0008561643835616438,233.42890874692043,0.8021611984430255,0.025067537451344546,291,1e-08,True,135.90196386586695,214.82368784964245,135.90196386586695,True,high_z_excursion,False,True,False,False,False,True,0.9892499317636201,0.9805752086186108,2.191487883419597,7.707075629420137,13.823497019831757,0.11435061691876694,0.15837072672061728,0.1212711312100407,0.19946923157965826,0.3414207740641512,0.8059476425318305,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,233.42890874692043,291,0.025067537451344546,292,True,False
6,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,9.602353369600083,0.0,1.014092584749083,0.0,137.32790611545872,0.0,1.9893176307304792,0.0,154.87210352849888,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,444,"[99, 90, 115, 140]",0.0,1.0,0.0,204.49608411052697,"[39.19027939353983, 47.5253757898524, 62.555865708618256, 55.22456321851644]",0.0,1.0,0.0,109.04732554929551,"[26.826143678527398, 22.53793245175512, 29.263022305081428, 30.420227113931578]",0.0,0.0,31,13.331581593501099,0.4300510191451967,9.4,7.300000000000001,0.0,62401,72406,409.58857860182343,409.5885786018229,409.58857860182343,409.58857860182343,0.0,0.0,0.0,0.0,0.0,2.858705217716572,177.03058827137792,-141.97156937375286,-0.4704402958021514,375.0,5.115907697472721e-13,0.0,8.851534494457926,0.02354131514483491,0.05,18.8,0.4708263028966982,1000,50.0,0.17703068988915852,0.6385982781419975,36.58898614185791,283.9431387475057,0.7551679222008131,0.0009973404255319148,307.27530782720265,0.8194008208725404,0.025606275652266888,375,1e-08,True,32.07840843023169,283.9431387475057,32.07840843023169,True,high_z_excursion,False,True,False,False,False,True,6.571090048598568,2.446409957891119,6.576982132163707,11.971496333359315,19.340964209305575,0.4576573535149381,0.1404043764585343,0.10473567441373736,0.17516549438633802,0.32285322805321603,0.653939522274328,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,307.27530782720265,375,0.025606275652266888,376,True,False
7,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,6.653738027867265,0.0,1.014092584749083,0.0,110.30357713584482,0.0,1.9893176307304792,0.0,112.5580333439657,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,241,"[53, 59, 61, 68]",0.0,1.0,0.0,116.04780552644493,"[22.423482429966878, 30.363918729746807, 35.214042064496915, 28.0463623022344]",0.0,1.0,0.0,75.31988295082881,"[20.79146407432674, 16.719033494230864, 20.610859104890086, 17.198526277381102]",0.0,0.0,18,11.876602156013918,0.6598112308896621,4.95,5.6000000000000005,0.0,62401,72407,171.9141369552433,171.91413695524315,171.9141369552433,171.9141369552433,0.0,0.0,0.0,0.0,0.0,1.8539103580294811,14.819731824469049,-86.63176451628865,-0.2738303529372588,244.0,1.4210854715202004e-13,0.0,0.7409779279677366,0.003024399705990762,0.05,12.25,0.06048799411981524,1000,50.0,0.014819558559354733,1.3515706411351096,77.43929345083255,173.2635290325773,0.707198077683989,0.001530612244897959,212.91961689175247,0.8726213807039036,0.027269418146996988,244,1e-08,True,233.8308908981719,173.2635290325773,233.8308908981719,True,high_z_excursion,False,True,False,False,False,True,3.3256562798158273,3.0032623623814003,5.677036713055226,9.920463878028944,13.913769112654178,0.053255011059069414,0.14072733758776043,0.10357700597548274,0.17473517021877616,0.3424337308575995,0.6250073859399912,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,212.91961689175247,244,0.027269418146996988,245,True,False
8,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,10.197438866275526,0.0,1.014092584749083,0.0,160.58624860342073,0.0,1.9893176307304792,0.0,155.4693952566727,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,419,"[87, 94, 110, 128]",0.0,1.0,0.0,208.81683423774248,"[44.04152738037993, 54.77007743987486, 58.81608670301753, 51.1891427144701]",0.0,1.0,0.0,104.42601605142916,"[24.219094318043457, 26.290049029282418, 25.394862078518496, 28.522010625584805]",0.0,0.0,25,11.276466890597325,0.451058675623893,9.9,6.25,0.0,62401,72408,194.34185756932524,194.3418575693254,194.34185756932524,194.34185756932524,0.0,0.0,0.0,0.0,0.0,3.654998634976562,-41.89877721471995,-139.31753623537352,-0.44182898058112585,376.0,-1.7053025658242404e-13,0.0,-2.0949990384409114,-0.005557026627164221,0.05,18.85,-0.11114053254328442,1000,50.0,-0.04189998076881823,1.5707963246156065,89.99999987513587,278.63507247074705,0.739085072866703,0.001326259946949602,326.31804372081683,0.8678671375553639,0.027120848048605123,376,1e-08,False,nan,278.63507247074705,nan,True,high_z_excursion,False,True,False,False,False,True,4.588649925577747,1.661113919655938,4.957820893213948,13.165557127679259,19.203770331973175,-0.10909311047908432,0.17124949985486623,0.09945824201550678,0.19803619140287704,0.29897756357002386,0.7486596042805106,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,326.31804372081683,376,0.027120848048605123,377,True,False
9,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,4.406496411860087,0.0,1.014092584749083,0.0,63.89882276085753,0.0,1.9893176307304792,0.0,70.24707066639414,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,169,"[38, 35, 48, 48]",0.0,1.0,0.0,87.83750208291899,"[18.093019914589824, 22.883881924882584, 29.66102911227339, 17.199571131173165]",0.0,1.0,0.0,45.51988045248788,"[10.437156952890367, 12.67392909725932, 8.723607996461196, 13.685186405876987]",0.0,0.0,14,9.47135642135642,0.6765254586683157,3.5500000000000003,3.7,0.0,62401,72409,141.73804961030504,141.7380496103051,141.73804961030504,141.73804961030504,0.0,0.0,0.0,0.0,0.0,1.8431324774465834,40.970814264340206,-64.04826955029893,-0.18449510373619796,165.0,-5.684341886080802e-14,0.0,2.048453679831565,0.012340082408623887,0.05,8.3,0.2468016481724777,1000,50.0,0.0409690735966313,0.7746486657537176,44.38409915312841,128.09653910059785,0.7716658981963725,0.0,141.0078851795228,0.8545932435122593,0.026706038859758103,165,1e-08,True,62.53328564946152,128.09653910059785,62.53328564946152,True,high_z_excursion,False,True,False,False,False,True,2.004880693215428,0.7456290371610698,2.004880693215428,6.230686139925156,9.133631173837502,0.2242759359168327,0.14550072925473534,0.15874877253025688,0.21534074160159067,0.3071722044510653,1.0490367714213715,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,141.0078851795228,165,0.026706038859758103,166,True,False
10,0.25,250000,251904,D0_DEFAULT_REWARD,,,0.5,0.5,0.0,0.0,1.0,velocity_tanh_squared,0.0,0.0,1.0,0.0,1.0,cosine,False,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.209460066294384,0.0,1.014092584749083,0.0,88.86047869479687,0.0,1.9893176307304792,0.0,88.6662949163789,"['left_ankle_geom', 'right_ankle_geom', 'third_ankle_geom', 'fourth_ankle_geom']",0.03,177,"[47, 36, 50, 44]",0.0,1.0,0.0,86.98924772383374,"[23.69085594339589, 18.272918995907048, 31.38176454827685, 13.643708236253952]",0.0,1.0,0.0,50.774758003000535,"[12.063282188167742, 13.189114876200248, 15.397174788622351, 10.125186150010178]",0.0,0.0,12,3.6743107769423555,0.3061925647451963,2.6500000000000004,6.050000000000001,0.0,62401,72410,70.90264739271295,70.90264739271291,70.90264739271295,70.90264739271295,0.0,0.0,0.0,0.0,0.0,2.135719338326026,-56.335442618106406,-73.55928089922901,-0.20262908995166798,201.0,4.263256414560601e-14,0.0,-2.8167747846024747,-0.013944429626744925,0.05,10.100000000000001,-0.27888859253489845,1000,50.0,-0.05633549569204949,1.5707963151273896,89.99999933150109,147.11856179845802,0.7283097118735545,0.0024752475247524753,166.7027221214203,0.829366776723484,0.025917711772608876,201,1e-08,False,nan,147.11856179845802,nan,True,high_z_excursion,False,True,False,False,False,True,0.857081121660659,1.6057268514482879,2.6943736756960894,5.921308481821813,10.436976031549154,-0.26988418638577466,0.17937288069062698,0.10269702232670266,0.20669133683351404,0.33532972860217175,0.7647600469564494,1.5707963267948966,0.0,0,0.0,1.0,False,False,False,full_horizon;forward_velocity;direction_error;path_efficiency,True,False,nan,0,0.0,0.0,0.0,0.0,166.7027221214203,201,0.025917711772608876,202,True,False
